,Unnamed: 0,Date,Multi_Class,Search Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Current Hospitalized COVID-19 Patients,Total Doses Administered,Daily Increase,Number of Flights,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
655,655,2020-05-09,1699-5000,2020-04-29,40,77,46,64,83,16,60,32,6,11,28,62,1,12,69,23,22,45,34,34,34,44,25,80,59,19.0,38.0,26.0,69.0,26.0,19.0,49.0,20.0,72.0,63.0,29.0,35.0,41.0,40.0,6.0,64.0,61.0,64.0,52.0,1.0,5.0,44.0,41.0,4,27,2,1,0,15,51,24,14,31,11,13,3,39,52,64,30,18,0,8,2,38,0.0,0.0,0.0,81275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,656,2020-05-08,1699-5000,2020-04-28,58,79,44,68,87,18,60,33,7,25,19,57,0,13,30,23,24,14,35,37,27,52,26,80,57,21.0,44.0,26.0,60.0,30.0,19.0,46.0,19.0,71.0,63.0,27.0,35.0,39.0,34.0,6.0,63.0,65.0,66.0,54.0,2.0,5.0,44.0,40.0,5,28,1,1,0,0,57,18,32,32,11,12,1,34,34,70,30,14,0,10,2,38,0.0,0.0,0.0,88776.0,53.06,59.25,-6.19,24083200.0,148.92,148.7,0.22,4712100.0,49.16,49.24,-0.08,696100.0,"24,107.82","24,331.32",-223.5,"335,760,000",35.34,35.31,0.03,19893618.0,53.1,53.29,-0.19,1657700.0,18.2,18.73,-0.53,3062000.0
657,657,2020-05-07,1699-5000,2020-04-27,40,79,60,76,89,18,68,33,7,22,23,69,0,12,49,24,25,18,35,33,26,55,26,85,54,25.0,46.0,16.0,64.0,32.0,21.0,45.0,22.0,74.0,63.0,27.0,37.0,41.0,37.0,6.0,77.0,71.0,63.0,53.0,2.0,5.0,49.0,40.0,5,29,4,1,15,0,59,6,10,21,11,13,0,44,39,68,37,17,0,12,2,38,0.0,0.0,0.0,96122.0,55.78,53.19,2.59,30942700.0,149.37,147.59,1.78,5570500.0,49.26,49.32,-0.06,815300.0,"23,837.21","23,875.89",-38.68,"369,890,000",36.44,35.07,1.38,33546080.0,53.49,52.74,0.75,2626600.0,17.31,18.15,-0.84,3392200.0
658,658,2020-05-06,1699-5000,2020-04-26,42,77,41,94,73,18,67,33,7,12,11,34,1,6,32,28,25,10,42,16,26,41,24,86,39,26.0,36.0,20.0,64.0,31.0,18.0,46.0,21.0,75.0,62.0,28.0,35.0,40.0,36.0,6.0,62.0,70.0,65.0,55.0,2.0,5.0,53.0,40.0,5,24,4,1,4,35,36,8,5,40,11,15,2,16,31,77,33,29,0,13,2,40,0.0,0.0,0.0,90071.0,48.45,48.95,-0.5,6692300.0,150.0,148.08,1.92,6191600.0,50.14,47.78,2.36,889400.0,"23,978.88","23,664.64",314.24,"377,450,000",36.97,36.54,0.44,24047432.0,54.06,54.04,0.02,6604600.0,17.72,17.14,0.58,2481000.0
659,659,2020-05-05,1699-5000,2020-04-25,36,67,64,94,72,20,64,36,6,12,22,36,0,7,39,25,24,10,45,15,17,29,21,80,38,22.0,44.0,32.0,74.0,36.0,18.0,52.0,28.0,76.0,58.0,16.0,21.0,33.0,32.0,5.0,66.0,83.0,61.0,51.0,2.0,6.0,72.0,44.0,5,25,3,1,8,0,33,14,2,39,11,17,0,19,56,76,43,20,0,17,2,41,0.0,0.0,0.0,84315.0,50.48,49.34,1.14,11160200.0,149.0,149.5,-0.5,6562300.0,48.41,50.0,-1.59,2604800.0,"23,958.88","23,883.09",75.79,"369,710,000",36.82,36.54,0.28,24123952.0,52.63,53.47,-0.84,4579300.0,18.25,17.78,0.47,2948300.0
660,660,2020-05-04,1699-5000,2020-04-24,41,74,30,71,80,16,67,33,7,11,6,47,2,11,51,22,24,22,37,29,18,43,23,71,58,19.0,35.0,34.0,76.0,31.0,16.0,48.0,24.0,67.0,58.0,15.0,24.0,36.0,32.0,8.0,77.0,87.0,56.0,58.0,2.0,11.0,94.0,43.0,5,29,2,1,0,30,46,22,6,14,11,14,2,43,37,77,46,19,0,23,2,41,0.0,0.0,0.0,77484.0,48.05,50.5,-2.45,10460500.0,148.77,148.27,0.5,7198400.0,45.2,45.78,-0.58,784900.0,"23,581.55","23,749.76",-168.21,"355,360,000",35.67,35.69,-0.02,19893512.0,52.22,52.35,-0.13,2852900.0,17.0,18.06,-1.06,3736700.0
661,661,2020-05-03,1699-5000,2020-04-23,46,74,43,73,88,20,60,35,9,7,13,31,1,8,53,24,27,36,35,34,23,47,27,82,65,20.0,36.0,18.0,70.0,32.0,17.0,44.0,21.0,67.0,61.0,26.0,28.0,38.0,40.0,8.0,65.0,58.0,65.0,78.0,2.0,13.0,100.0,36.0,6,30,3,1,11,15,53,27,5,7,11,13,1,38,15,79,35,24,0,10,2,44,0.0,0.0,0.0,68602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,662,2020-05-02,1699-5000,2020-04-22,51,76,47,75,86,19,69,36,8,18,23,72,0,9,61,25,28,9,34,37,26,53,27,87,65,24.0,46.0,22.0,64.0,34.0,18.0,45.0,19.0,72.0,62.0,30.0,39.0,39.0,49.0,7.0,68.0,73.0,65.0,63.0,2.0,12.0,39.0,36.0,6,34,3,1,0,0,51,19,19,7,12,11,4,40,46,70,37,15,0,11,2,46,0.0,0.0,0.0,71244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,663,2020-05-01,1699-5000,2020-04-21,45,78,54,73,89,19,64,37,6,4,10,73,0,9,67,26,28,23,37,41,22,56,26,82,63,22.0,51.0,14.0,59.0,27.0,19.0,46.0,22.0,70.0,65.0,32.0,32.0,38.0,32.0,6.0,74.0,56.0,68.0,57.0,3.0,15.0,40.0,36.0,6,34,2,1,8,31,50,13,44,10,12,10,1,30,11,70,35,11,0,13,2,46,0.0,0.0,0.0,81522.0,48.71,47.93,0.78,21701300.0,149.62,148.29,1.33,7309000.0,46.0,45.11,0.89,874600.0,"24,120.78","23,723.69",397.09,"418,160,000",35.91,35.71,0.2,22679867.0,52.03,51.86,0.17,3206400.0,17.8,17.33,0.47,4761400.0
664,664,2020-04-30,1699-5000,2020-04-20,40,76,66,77,81,20,66,35,7,7,13,43,0,10,58,23,30,22,34,39,24,58,24,81,60,21.0,45.0,29.0,66.0,31.0,19.0,46.0,22.0,69.0,63.0,31.0,35.0,39.0,40.0,6.0,68.0,55.0,65.0,57.0,2.0,9.0,40.0,36.0,7,32,3,1,11,0,50,12,4,14,11,11,1,32,19,63,30,17,0,10,2,46,0.0,0.0,0.0,78510.0,46.78,45.99,0.79,7741900.0,148.46,150.04,-1.58,14829600.0,49.21,47.48,1.73,1034100.0,"24,585.57","24,345.72",239.85,"487,840,000",36.05,36.39,-0.34,29450973.0,53.97,52.28,1.69,5863600.0,18.85,18.13,0.72,4548900.0
665,665,2020-04-29,1699-5000,2020-04-19,47,70,74,92,75,20,70,36,8,13,22,31,0,10,34,28,28,5,53,19,18,46,23,83,43,21.0,55.0,11.0,69.0,30.0,18.0,45.0,21.0,71.0,62.0,29.0,43.0,39.0,37.0,6.0,72.0,53.0,62.0,55.0,2.0,6.0,37.0,36.0,7,28,3,1,4,18,36,16,5,32,13,19,2,22,26,80,22,10,0,12,2,49,0.0,0.0,0.0,76156.0,46.6,46.37,0.23,11762000.0,151.38,150.24,1.14,9285200.0,48.0,49.25,-1.25,1766400.0,"24,490.37","24,633.86",-143.49,"455,290,000",36.49,36.17,0.32,26518535.0,52.02,50.72,1.3,3786000.0,20.02,18.41,1.61,6512300.0
666,666,2020-04-28,1699-5000,2020-04-18,46,69,38,94,68,22,71,38,7,16,29,28,1,8,47,31,30,0,52,17,25,35,20,84,46,21.0,45.0,16.0,75.0,27.0,20.0,54.0,27.0,75.0,61.0,14.0,24.0,36.0,34.0,6.0,74.0,55.0,61.0,55.0,2.0,5.0,47.0,40.0,8,39,3,1,13,35,33,15,2,16,13,13,0,20,61,94,30,10,0,12,2,52,0.0,0.0,0.0,80714.0,50.4,47.88,2.52,13067200.0,151.25,151.39,-0.14,8558700.0,48.6,45.83,2.77,1511200.0,"24,357.17","24,101.55",255.62,"400,250,000",37.05,35.97,1.08,35666728.0,52.32,50.97,1.35,5767500.0,21.4,20.55,0.85,3983000.0
667,667,2020-04-27,1699-5000,2020-04-17,39,73,56,80,80,23,60,36,8,18,19,34,0,11,47,24,30,9,40,38,29,51,25,86,65,23.0,53.0,32.0,73.0,35.0,18.0,48.0,27.0,70.0,63.0,14.0,19.0,35.0,29.0,5.0,80.0,53.0,55.0,55.0,3.0,7.0,47.0,39.0,7,51,3,1,4,0,46,14,3,21,12,14,5,39,41,98,31,21,0,13,2,58,0.0,0.0,0.0,74696.0,51.53,48.05,3.48,13744400.0,154.81,154.29,0.52,8924000.0,48.89,49.4,-0.51,1183300.0,"23,866.15","24,133.78",-267.63,"389,390,000",35.66,36.37,-0.7,23394057.0,51.61,51.48,0.13,2105000.0,20.2,21.01,-0.81,5280400.0
668,668,2020-04-26,1699-5000,2020-04-16,39,74,30,77,92,21,61,38,7,11,10,31,2,9,38,26,32,9,36,42,26,55,23,86,71,23.0,44.0,20.0,65.0,29.0,19.0,45.0,20.0,70.0,65.0,26.0,43.0,38.0,34.0,6.0,64.0,50.0,61.0,58.0,4.0,8.0,42.0,35.0,9,72,3,1,4,0,51,19,6,10,11,19,2,40,57,83,31,23,0,15,2,59,0.0,0.0,0.0,63561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,669,2020-04-25,1699-5000,2020-04-15,39,65,48,84,86,22,55,37,8,14,22,38,2,12,40,26,29,9,40,49,25,53,23,78,70,24.0,37.0,16.0,61.0,28.0,22.0,44.0,22.0,69.0,62.0,30.0,41.0,37.0,37.0,5.0,66.0,53.0,69.0,63.0,4.0,9.0,43.0,34.0,8,100,3,1,7,30,49,11,16,17,10,20,5,37,48,77,35,20,3,15,3,54,0.0,0.0,0.0,68877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,670,2020-04-24,1699-5000,2020-04-14,46,76,39,74,88,27,60,41,9,22,26,52,1,8,58,26,30,9,40,53,22,58,26,77,71,23.0,49.0,21.0,61.0,25.0,18.0,43.0,19.0,66.0,61.0,30.0,39.0,38.0,35.0,5.0,76.0,50.0,62.0,62.0,5.0,10.0,41.0,33.0,8,53,2,0,19,31,52,20,56,14,10,15,5,38,46,73,38,15,1,16,3,54,0.0,0.0,0.0,74831.0,47.15,50.5,-3.35,11702100.0,155.57,154.86,0.71,8653400.0,51.24,47.75,3.49,1822700.0,"23,628.24","23,775.27",-147.03,"376,020,000",34.95,35.46,-0.51,17353794.0,50.7,51.18,-0.48,2087600.0,20.32,19.83,0.49,4962900.0
671,671,2020-04-23,1699-5000,2020-04-13,37,75,39,69,82,25,60,41,9,18,23,42,1,9,38,24,29,14,40,46,5,69,23,79,62,26.0,50.0,20.0,58.0,28.0,17.0,45.0,21.0,66.0,63.0,28.0,42.0,39.0,35.0,6.0,74.0,56.0,63.0,64.0,7.0,13.0,43.0,33.0,9,46,3,1,0,0,50,12,6,11,10,12,2,26,50,69,39,13,1,13,2,53,0.0,0.0,0.0,76032.0,49.1,47.44,1.66,15152400.0,154.25,155.51,-1.26,10665000.0,58.0,50.0,8.0,4271200.0,"23,543.09","23,515.26",27.83,"389,290,000",34.42,34.81,-0.39,20185365.0,50.29,50.39,-0.1,2549400.0,21.42,20.38,1.04,4911400.0
672,672,2020-04-22,1699-5000,2020-04-12,35,65,27,93,70,28,66,44,8,4,46,37,1,7,43,24,26,11,51,17,18,40,24,78,62,26.0,39.0,16.0,57.0,29.0,18.0,45.0,19.0,66.0,62.0,24.0,34.0,39.0,35.0,6.0,70.0,52.0,64.0,66.0,3.0,13.0,40.0,33.0,9,24,2,1,4,0,29,10,4,12,11,8,1,10,54,70,27,15,0,10,2,50,0.0,0.0,0.0,78427.0,50.61,51.2,-0.59,11670100.0,152.81,152.99,-0.18,11515600.0,54.44,53.5,0.94,10852500.0,"23,437.34","23,475.82",-38.48,"352,880,000",35.07,34.39,0.67,20182624.0,50.64,50.36,0.28,2803600.0,22.98,21.37,1.61,6478400.0
673,673,2020-04-21,1699-5000,2020-04-11,39,71,51,100,71,34,62,44,10,8,19,31,1,12,54,26,27,16,48,18,29,40,26,89,50,26.0,37.0,8.0,68.0,31.0,18.0,50.0,40.0,61.0,56.0,14.0,14.0,32.0,31.0,7.0,51.0,53.0,50.0,59.0,4.0,12.0,42.0,34.0,11,28,1,1,0,18,31,7,3,25,12,13,2,10,58,75,35,12,0,10,2,51,0.0,0.0,0.0,75371.0,53.0,49.26,3.74,39642000.0,150.12,149.68,0.44,9951100.0,45.27,42.26,3.01,1507200.0,"23,365.25","23,018.88",346.37,"485,140,000",33.95,33.8,0.15,23975233.0,50.09,50.07,0.02,3545400.0,24.04,21.53,2.51,15517500.0
674,674,2020-04-20,1699-5000,2020-04-10,46,72,27,71,79,31,64,44,9,23,48,37,0,9,68,23,26,20,51,37,18,57,27,88,64,27.0,33.0,24.0,66.0,25.0,17.0,48.0,27.0,59.0,60.0,14.0,15.0,35.0,34.0,7.0,65.0,51.0,56.0,62.0,4.0,14.0,51.0,37.0,12,31,3,1,12,0,45,8,4,15,11,9,2,25,77,80,42,16,0,10,2,53,0.0,0.0,0.0,67434.0,45.0,51.69,-6.69,34102500.0,150.93,151.67,-0.74,12226200.0,41.49,43.37,-1.88,1278800.0,"24,095.10","23,650.44",444.66,"423,410,000",34.52,34.23,0.28,22530620.0,49.82,50.44,-0.62,3416400.0,19.1,23.8,-4.7,27006300.0
675,675,2020-04-19,1699-5000,2020-04-09,39,76,38,78,88,33,60,47,10,7,13,51,1,12,48,23,26,10,47,49,34,58,25,82,77,29.0,34.0,22.0,57.0,26.0,18.0,44.0,25.0,58.0,64.0,20.0,22.0,38.0,32.0,7.0,80.0,53.0,62.0,70.0,5.0,18.0,47.0,35.0,12,27,0,1,4,0,48,7,4,14,10,12,7,37,51,82,46,26,0,11,4,52,0.0,0.0,0.0,57994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,676,2020-04-18,1699-5000,2020-04-08,31,73,40,72,83,39,59,49,12,22,46,20,1,11,46,23,27,28,41,50,26,59,25,79,80,29.0,65.0,21.0,62.0,26.0,19.0,46.0,24.0,64.0,64.0,26.0,34.0,39.0,36.0,7.0,74.0,52.0,64.0,82.0,8.0,26.0,46.0,33.0,13,20,2,1,4,32,50,9,15,14,10,17,10,39,39,65,32,16,0,12,6,54,0.0,0.0,0.0,58163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,677,2020-04-17,1699-5000,2020-04-07,40,79,40,60,86,41,57,50,14,22,50,53,1,13,37,23,26,9,41,56,20,59,25,86,85,31.0,62.0,20.0,59.0,27.0,18.0,45.0,21.0,64.0,64.0,26.0,40.0,38.0,31.0,7.0,54.0,52.0,70.0,85.0,8.0,38.0,49.0,34.0,13,18,1,1,8,16,49,15,42,7,10,11,11,31,74,66,40,21,1,12,1,57,0.0,0.0,0.0,72081.0,48.99,46.85,2.14,32286000.0,151.99,152.02,-0.03,10920000.0,40.3,40.81,-0.51,1008300.0,"23,817.15","24,242.49",-425.34,"525,950,000",34.63,35.02,-0.39,24404843.0,50.2,50.03,0.17,3349400.0,18.1,19.08,-0.98,7478600.0
678,678,2020-04-16,1699-5000,2020-04-06,39,75,60,70,88,57,59,50,14,36,65,77,0,10,43,25,28,9,43,52,19,61,24,76,84,35.0,65.0,20.0,58.0,32.0,18.0,45.0,21.0,62.0,65.0,25.0,36.0,37.0,35.0,7.0,69.0,54.0,63.0,98.0,12.0,48.0,49.0,35.0,13,17,3,1,26,15,52,36,9,21,10,12,10,32,100,71,38,19,0,11,1,56,0.0,0.0,0.0,75216.0,38.07,40.6,-2.53,20670700.0,148.31,149.67,-1.36,12181700.0,38.76,38.79,-0.03,849400.0,"23,543.66","23,537.68",5.98,"471,050,000",34.27,34.04,0.23,20657451.0,48.55,49.13,-0.58,3218600.0,17.6,18.1,-0.5,4188800.0
679,679,2020-04-15,1699-5000,2020-04-05,36,74,46,90,81,45,64,55,16,21,27,37,1,12,27,28,31,27,53,25,15,49,25,87,62,37.0,51.0,21.0,56.0,28.0,17.0,48.0,19.0,61.0,64.0,28.0,35.0,37.0,41.0,8.0,71.0,50.0,63.0,86.0,19.0,44.0,51.0,33.0,17,13,1,1,4,0,36,19,3,29,12,11,25,15,63,74,28,30,0,12,1,65,0.0,0.0,0.0,74953.0,34.64,37.25,-2.61,15683000.0,145.55,147.66,-2.11,11962300.0,40.9,38.58,2.32,980600.0,"23,600.72","23,504.35",96.37,"437,630,000",34.21,34.13,0.09,21312196.0,47.67,48.03,-0.36,2901800.0,17.55,17.53,0.02,3455100.0
680,680,2020-04-14,1699-5000,2020-04-04,35,76,59,84,81,49,65,55,16,13,100,50,0,11,39,30,33,11,51,24,21,43,28,90,65,39.0,41.0,38.0,66.0,33.0,19.0,55.0,26.0,61.0,70.0,15.0,18.0,34.0,30.0,7.0,69.0,52.0,57.0,83.0,32.0,31.0,62.0,36.0,19,13,2,1,26,0,36,9,3,17,12,13,15,12,41,94,35,22,0,12,1,64,0.0,0.0,0.0,71808.0,34.0,34.66,-0.66,8126900.0,145.42,146.03,-0.61,13838000.0,43.82,41.63,2.19,863900.0,"23,690.57","23,949.76",-259.19,"485,910,000",34.09,34.57,-0.48,21845309.0,47.64,48.68,-1.04,5109000.0,17.85,18.0,-0.15,3936500.0
681,681,2020-04-13,1699-5000,2020-04-03,36,76,61,64,91,50,55,53,15,22,36,35,1,20,43,27,33,9,44,51,26,67,28,85,95,41.0,55.0,15.0,68.0,27.0,19.0,49.0,27.0,61.0,73.0,18.0,17.0,36.0,28.0,8.0,62.0,46.0,56.0,85.0,28.0,26.0,66.0,36.0,15,16,2,1,15,0,45,13,3,11,10,25,1,37,19,84,36,25,0,11,1,62,0.0,0.0,0.0,54214.0,32.0,32.9,-0.9,5603900.0,140.0,139.77,0.23,8153200.0,46.02,41.71,4.31,880700.0,"23,698.93","23,390.77",308.16,"394,320,000",34.12,33.34,0.78,18270141.0,45.41,47.36,-1.95,6555700.0,17.85,17.64,0.21,4114700.0
682,682,2020-04-12,1699-5000,2020-04-02,28,78,42,57,92,52,55,58,16,22,26,34,0,20,33,25,33,18,40,53,16,81,31,79,96,40.0,62.0,20.0,56.0,26.0,20.0,43.0,18.0,61.0,68.0,28.0,30.0,38.0,37.0,7.0,61.0,46.0,63.0,86.0,4.0,17.0,54.0,33.0,16,18,1,1,19,0,47,12,5,7,10,9,0,35,31,68,35,32,1,11,1,69,0.0,0.0,0.0,46294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,683,2020-04-11,1699-5000,2020-04-01,41,80,31,52,81,54,55,59,18,22,66,34,0,17,46,24,36,23,47,61,12,79,25,87,100,43.0,42.0,15.0,59.0,30.0,21.0,44.0,19.0,58.0,66.0,27.0,38.0,38.0,39.0,7.0,71.0,48.0,66.0,93.0,1.0,18.0,55.0,33.0,17,16,0,1,26,15,46,13,26,7,10,12,0,33,31,71,33,23,0,12,1,69,0.0,0.0,0.0,62592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,684,2020-04-10,1699-5000,2020-03-31,39,83,31,48,84,55,52,60,20,26,42,37,0,12,48,28,34,28,47,65,25,81,28,81,94,45.0,44.0,24.0,59.0,23.0,18.0,45.0,17.0,58.0,66.0,27.0,32.0,38.0,33.0,8.0,66.0,47.0,63.0,88.0,1.0,15.0,55.0,33.0,16,16,2,1,22,0,50,11,100,11,9,12,0,32,31,73,33,38,1,12,1,71,0.0,0.0,0.0,68188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,685,2020-04-09,1699-5000,2020-03-30,33,81,21,53,81,59,50,60,18,33,16,44,0,10,42,27,44,18,44,64,26,90,31,75,94,44.0,49.0,21.0,50.0,24.0,17.0,45.0,20.0,59.0,66.0,27.0,34.0,40.0,30.0,8.0,70.0,48.0,59.0,96.0,1.0,22.0,53.0,33.0,15,16,2,1,19,31,48,9,27,7,9,12,1,38,31,69,42,27,0,15,1,69,0.0,0.0,0.0,68623.0,32.55,31.86,0.69,4861800.0,144.01,141.23,2.78,11125400.0,52.01,45.41,6.6,1483000.0,"23,690.66","23,719.37",-28.71,"566,400,000",33.24,33.58,-0.34,30648107.0,43.91,44.66,-0.75,5628200.0,17.45,17.05,0.4,4760200.0
686,686,2020-04-08,1699-5000,2020-03-29,37,79,52,61,72,59,66,64,20,43,35,35,0,10,29,30,44,11,63,27,18,64,32,85,63,46.0,45.0,13.0,50.0,37.0,18.0,45.0,18.0,58.0,64.0,27.0,28.0,39.0,27.0,8.0,63.0,48.0,61.0,93.0,1.0,24.0,54.0,34.0,18,18,3,1,9,0,35,15,6,33,11,17,0,18,32,74,30,30,0,17,2,73,0.0,0.0,0.0,74591.0,32.36,32.42,-0.06,4119800.0,137.75,143.26,-5.51,10758200.0,48.1,44.95,3.15,819800.0,"22,893.47","23,433.57",-540.1,"472,740,000",32.25,32.83,-0.58,25523980.0,43.41,43.85,-0.44,3860200.0,17.15,17.18,-0.03,13825700.0
687,687,2020-04-07,1699-5000,2020-03-28,35,73,48,62,63,71,57,65,21,63,45,15,0,12,44,30,47,5,63,29,22,65,27,87,58,44.0,57.0,19.0,62.0,25.0,20.0,53.0,23.0,58.0,63.0,16.0,11.0,36.0,28.0,8.0,54.0,51.0,57.0,89.0,1.0,17.0,59.0,38.0,18,25,1,1,17,0,29,15,1,37,10,12,2,9,40,79,37,44,1,16,3,72,0.0,0.0,0.0,73157.0,33.81,32.02,1.79,10104300.0,139.86,137.48,2.38,11567100.0,50.0,45.6,4.4,1461700.0,"23,537.44","22,653.86",883.58,"594,660,000",33.21,31.89,1.32,24226295.0,43.48,43.1,0.38,5600600.0,15.79,14.9,0.89,4704500.0
688,688,2020-04-06,1699-5000,2020-03-27,34,78,34,51,76,68,56,68,25,48,43,47,0,13,60,22,35,23,57,58,15,88,31,85,81,46.0,42.0,21.0,58.0,24.0,17.0,51.0,22.0,54.0,62.0,18.0,18.0,38.0,27.0,8.0,73.0,55.0,52.0,92.0,1.0,16.0,62.0,37.0,16,26,2,1,11,0,45,19,1,14,10,15,2,32,39,88,34,45,1,15,3,87,0.0,0.0,0.0,67420.0,34.91,34.64,0.27,10841600.0,137.01,139.76,-2.75,14994400.0,55.5,52.73,2.77,331000.0,"21,693.63","22,679.99",-986.36,"610,760,000",32.18,32.8,-0.62,40503217.0,44.02,44.31,-0.29,5735200.0,15.6,16.1,-0.5,5415800.0
689,689,2020-04-05,1699-5000,2020-03-26,33,79,50,39,84,72,57,74,29,35,35,37,0,12,41,24,35,10,49,71,28,100,28,85,84,48.0,40.0,26.0,55.0,29.0,17.0,46.0,18.0,56.0,66.0,27.0,39.0,41.0,27.0,8.0,58.0,47.0,61.0,91.0,1.0,14.0,54.0,35.0,17,33,2,1,24,0,49,13,0,26,10,13,0,40,25,81,42,100,1,14,2,83,0.0,0.0,0.0,57065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,690,2020-04-04,1699-5000,2020-03-25,35,80,61,44,78,73,55,81,29,47,38,37,0,12,44,26,38,15,43,77,11,84,35,86,82,50.0,51.0,22.0,50.0,23.0,17.0,46.0,20.0,55.0,67.0,26.0,31.0,39.0,34.0,7.0,78.0,46.0,62.0,100.0,1.0,16.0,52.0,35.0,19,43,1,1,8,17,48,16,0,15,10,14,0,30,49,86,61,67,0,16,2,70,0.0,0.0,0.0,61570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,691,2020-04-03,1699-5000,2020-03-24,29,83,47,43,90,82,57,80,36,42,34,50,0,14,33,26,46,34,36,84,22,61,35,85,86,55.0,42.0,17.0,47.0,25.0,16.0,48.0,17.0,54.0,69.0,28.0,27.0,41.0,33.0,7.0,78.0,47.0,61.0,91.0,1.0,20.0,50.0,33.0,24,19,4,1,20,0,49,22,2,26,9,13,2,22,16,86,100,23,0,18,2,76,0.0,0.0,0.0,72785.0,32.81,34.84,-2.03,16896200.0,132.38,134.17,-1.79,10071200.0,57.98,52.75,5.23,227300.0,"21,285.93","21,052.53",233.4,"450,010,000",30.96,31.92,-0.96,32837370.0,43.77,43.96,-0.19,3372700.0,13.74,15.61,-1.87,9144800.0
692,692,2020-04-02,1699-5000,2020-03-23,34,80,41,37,96,79,55,83,36,100,73,46,0,13,42,28,54,18,33,91,25,60,38,89,77,61.0,47.0,17.0,47.0,29.0,16.0,49.0,17.0,51.0,78.0,27.0,38.0,42.0,29.0,7.0,63.0,42.0,64.0,86.0,1.0,35.0,50.0,32.0,30,15,3,1,22,15,46,30,2,7,9,9,3,23,11,86,32,13,0,16,2,73,0.0,0.0,0.0,76022.0,30.6,33.2,-2.6,15934400.0,129.12,133.15,-4.03,11594500.0,55.5,56.91,-1.41,245700.0,"20,819.46","21,413.44",-593.98,"529,540,000",30.27,31.19,-0.92,27186876.0,43.43,43.76,-0.33,5918800.0,13.65,13.86,-0.21,3110300.0
693,693,2020-04-01,1699-5000,2020-03-22,25,74,43,42,86,87,56,79,37,13,19,32,0,14,36,34,63,17,49,52,25,37,34,89,48,59.0,53.0,15.0,47.0,24.0,16.0,47.0,17.0,50.0,64.0,25.0,33.0,42.0,32.0,8.0,67.0,40.0,62.0,88.0,1.0,30.0,51.0,32.0,42,11,3,1,4,0,32,28,2,42,10,11,1,6,23,91,19,12,0,18,2,89,0.0,0.0,0.0,80431.0,30.05,29.67,0.38,7004600.0,127.7,128.81,-1.11,12606100.0,56.35,52.92,3.43,259100.0,"21,227.38","20,943.51",283.87,"506,680,000",30.28,30.12,0.16,26709625.0,43.75,43.78,-0.03,6097700.0,14.18,14.03,0.15,5953000.0
694,694,2020-03-31,1699-5000,2020-03-21,36,73,37,44,80,97,58,76,40,17,19,27,0,11,35,33,58,22,46,44,19,42,35,93,39,56.0,55.0,23.0,53.0,25.0,18.0,55.0,24.0,50.0,65.0,18.0,15.0,39.0,22.0,8.0,59.0,43.0,54.0,95.0,1.0,28.0,61.0,36.0,42,10,4,2,4,0,31,36,2,96,10,13,0,6,32,89,14,14,0,18,2,92,0.0,0.0,0.0,77465.0,30.6,29.95,0.65,6022100.0,134.99,131.13,3.86,15746100.0,59.86,58.4,1.46,243300.0,"22,208.42","21,917.16",291.26,"571,210,000",30.74,30.97,-0.23,29466151.0,44.01,44.66,-0.65,8411200.0,13.93,13.58,0.35,6296200.0
