,Unnamed: 0,Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Total Doses Administered,Daily Increase,Current Hospitalized COVID-19 Patients,Number of Flights
460,460,2021-03-05,36,83,39,26,67,6,71,23,4,5,4,59,42,13,35,21,4,24,36,14,61,10,24,76,17,16.0,62.0,18.0,73.0,28.0,24.0,48.0,20.0,73.0,54.0,14.0,23.0,47.0,36.0,15.0,74.0,50.0,67.0,38.0,4.0,1.0,25.0,51.0,1,21,75,58,14,0,55,7,2,13,13,10,5,63,10,54,14,27,3,3,4,23,101316229.0,3225233.0,41481.86,173512.0
461,461,2021-03-06,31,75,43,38,55,8,71,23,4,10,0,41,29,11,23,27,4,7,42,9,50,8,26,66,11,18.0,45.0,15.0,76.0,26.0,25.0,51.0,23.0,78.0,55.0,13.0,22.0,44.0,33.0,16.0,79.0,54.0,68.0,39.0,4.0,1.0,25.0,49.0,1,33,54,58,16,0,36,10,2,44,14,10,6,25,0,62,8,8,8,3,4,24,103372126.0,2055897.0,40577.43,157575.0
462,462,2021-03-07,24,75,39,34,57,9,67,25,4,10,9,31,38,9,64,29,4,13,41,6,57,13,23,77,11,20.0,53.0,23.0,68.0,32.0,23.0,49.0,19.0,72.0,59.0,21.0,39.0,46.0,38.0,15.0,41.0,50.0,77.0,45.0,4.0,1.0,21.0,45.0,1,33,54,49,16,22,34,13,2,74,14,11,2,34,0,53,9,1,6,3,4,24,104295408.0,923282.0,39674.29,154561.0
463,463,2021-03-08,36,87,48,25,71,9,71,23,6,5,4,46,32,11,43,20,4,29,34,13,55,13,28,70,16,19.0,55.0,17.0,55.0,27.0,22.0,45.0,18.0,68.0,58.0,24.0,44.0,43.0,42.0,15.0,68.0,56.0,75.0,47.0,4.0,1.0,21.0,45.0,1,30,81,47,28,19,63,11,2,13,12,23,7,51,10,47,15,4,8,3,3,21,106456781.0,2161373.0,38824.14,161072.0
464,464,2021-03-09,38,90,32,20,72,7,71,26,5,5,4,42,23,12,52,22,4,17,33,13,52,12,29,77,19,19.0,56.0,17.0,61.0,29.0,23.0,43.0,18.0,69.0,59.0,23.0,33.0,47.0,32.0,16.0,56.0,54.0,80.0,47.0,4.0,1.0,21.0,43.0,1,32,89,54,14,0,64,9,0,13,12,18,5,51,5,50,16,6,6,3,4,21,109160207.0,2703426.0,38039.29,161680.0
465,465,2021-03-10,40,83,49,29,69,9,66,25,5,9,8,62,23,16,49,20,4,11,29,14,44,13,26,67,18,18.0,69.0,13.0,64.0,31.0,23.0,43.0,15.0,66.0,62.0,24.0,35.0,44.0,39.0,15.0,61.0,60.0,75.0,48.0,3.0,1.0,20.0,45.0,1,45,100,56,5,0,63,9,0,34,12,15,2,51,14,49,11,14,11,3,6,22,112279676.0,3119469.0,37232.71,158729.0
466,466,2021-03-11,46,89,51,24,75,11,66,26,4,9,0,37,19,22,38,20,4,46,30,16,50,10,25,86,20,18.0,50.0,34.0,67.0,32.0,24.0,42.0,19.0,68.0,62.0,27.0,35.0,46.0,33.0,17.0,55.0,56.0,71.0,43.0,3.0,1.0,21.0,47.0,1,47,90,61,19,0,60,8,1,30,12,11,3,67,0,55,10,8,16,4,7,23,115714122.0,3434446.0,36647.71,157977.0
467,467,2021-03-12,31,86,61,24,65,8,59,24,5,9,16,43,10,14,43,19,4,40,31,11,48,10,25,79,15,15.0,64.0,35.0,71.0,25.0,23.0,46.0,19.0,70.0,58.0,11.0,15.0,46.0,31.0,18.0,81.0,52.0,63.0,34.0,5.0,1.0,23.0,51.0,1,57,98,64,9,20,56,11,0,26,12,8,6,58,10,47,12,7,30,4,9,23,119137188.0,3423066.0,36148.86,169345.0
468,468,2021-03-13,31,74,48,33,51,9,61,25,4,0,8,39,11,11,37,23,4,18,36,7,68,8,24,69,10,15.0,35.0,21.0,73.0,30.0,25.0,47.0,20.0,77.0,56.0,12.0,12.0,43.0,31.0,18.0,58.0,56.0,63.0,35.0,3.0,1.0,24.0,48.0,1,63,63,60,35,0,37,12,2,23,13,11,12,28,5,57,12,12,60,3,3,23,121324325.0,2187137.0,35711.86,149074.0
469,469,2021-03-14,35,73,54,36,56,7,57,27,4,0,13,29,10,12,43,25,4,18,39,7,67,12,23,76,10,17.0,60.0,15.0,58.0,26.0,23.0,44.0,17.0,67.0,55.0,22.0,23.0,44.0,35.0,16.0,60.0,57.0,71.0,43.0,3.0,1.0,20.0,44.0,1,49,57,52,15,0,39,11,1,32,13,9,4,30,10,53,7,6,39,3,3,24,122306861.0,982536.0,35256.71,135481.0
470,470,2021-03-15,34,78,39,28,69,8,52,22,5,11,7,50,12,13,33,20,4,24,31,12,44,13,25,68,15,17.0,57.0,22.0,61.0,31.0,31.0,43.0,18.0,67.0,57.0,25.0,26.0,47.0,36.0,18.0,56.0,57.0,75.0,43.0,3.0,1.0,22.0,45.0,1,54,69,49,11,16,59,7,1,14,12,8,5,48,16,52,7,6,42,3,3,21,124585026.0,2278165.0,34836.14,144134.0
471,471,2021-03-16,32,86,54,24,68,9,58,22,5,4,7,46,9,15,53,21,4,14,31,13,35,12,26,73,16,18.0,56.0,26.0,63.0,34.0,29.0,41.0,17.0,66.0,62.0,22.0,32.0,46.0,34.0,18.0,63.0,60.0,73.0,43.0,3.0,1.0,20.0,45.0,1,48,79,54,24,0,58,6,2,11,12,10,2,66,16,58,8,6,48,3,3,22,127469390.0,2884364.0,34487.71,152777.0
472,472,2021-03-17,40,82,64,28,64,8,59,24,6,0,8,47,6,11,51,20,4,22,36,15,41,11,22,71,16,19.0,50.0,16.0,62.0,25.0,26.0,41.0,16.0,66.0,64.0,21.0,31.0,47.0,39.0,20.0,80.0,58.0,70.0,42.0,4.0,1.0,22.0,43.0,1,58,73,55,27,56,54,9,2,13,12,7,8,58,9,65,9,6,100,3,3,22,130633953.0,3164563.0,34246.14,155710.0
473,473,2021-03-18,32,85,27,33,66,10,59,25,5,0,8,38,5,9,39,31,4,11,36,15,57,9,24,72,17,17.0,53.0,18.0,64.0,27.0,28.0,42.0,20.0,66.0,60.0,22.0,26.0,47.0,33.0,24.0,58.0,55.0,72.0,43.0,3.0,1.0,22.0,47.0,1,39,70,56,45,0,55,10,4,9,12,13,5,67,14,59,6,7,48,3,4,23,134032641.0,3398688.0,34020.86,153282.0
474,474,2021-03-19,27,79,38,28,64,8,58,24,4,0,4,36,7,9,46,35,4,23,30,12,49,10,37,73,13,16.0,73.0,25.0,75.0,24.0,30.0,45.0,22.0,70.0,54.0,11.0,9.0,49.0,31.0,23.0,82.0,49.0,59.0,39.0,4.0,1.0,23.0,51.0,1,30,81,56,9,0,48,10,1,13,12,10,5,60,19,70,10,9,33,4,12,26,137367567.0,3334926.0,33823.0,173031.0
475,475,2021-03-20,37,68,42,32,48,7,59,26,4,0,13,40,5,7,26,27,3,19,32,5,63,6,29,75,9,18.0,52.0,25.0,73.0,25.0,26.0,47.0,22.0,78.0,54.0,10.0,12.0,44.0,36.0,22.0,65.0,52.0,61.0,35.0,3.0,1.0,24.0,52.0,1,23,69,54,0,21,33,11,4,48,13,8,8,26,5,59,5,3,25,4,12,25,139519585.0,2152018.0,33599.0,167770.0
476,476,2021-03-21,29,74,42,34,56,10,62,25,5,15,13,13,7,9,31,27,4,13,32,8,64,11,23,77,10,21.0,75.0,21.0,67.0,36.0,26.0,44.0,20.0,73.0,60.0,22.0,34.0,48.0,41.0,19.0,62.0,60.0,73.0,52.0,3.0,1.0,22.0,49.0,1,18,57,48,21,21,34,9,2,54,13,11,5,20,21,54,9,2,20,4,7,24,140537152.0,1017567.0,33469.57,154106.0
477,477,2021-03-22,41,89,35,24,68,7,69,25,4,18,12,75,7,15,54,23,4,40,31,12,43,14,26,70,15,21.0,49.0,22.0,64.0,31.0,23.0,41.0,21.0,73.0,60.0,22.0,35.0,46.0,40.0,13.0,68.0,56.0,74.0,47.0,4.0,1.0,22.0,46.0,1,22,75,45,23,19,59,11,3,26,12,8,2,52,9,53,8,8,18,3,5,22,142898395.0,2361243.0,33353.0,159927.0
478,478,2021-03-23,37,90,22,28,68,10,66,25,5,0,4,42,6,15,56,20,4,28,30,16,50,14,28,70,17,21.0,53.0,26.0,69.0,33.0,23.0,41.0,18.0,66.0,63.0,22.0,47.0,46.0,38.0,14.0,50.0,56.0,75.0,45.0,3.0,1.0,21.0,46.0,1,21,75,53,28,0,61,14,0,34,12,7,5,40,9,54,17,7,20,4,5,22,145960106.0,3061711.0,33292.29,162645.0
479,479,2021-03-24,37,88,58,26,69,9,57,25,5,4,8,52,11,16,46,21,4,16,31,14,40,11,25,72,17,20.0,53.0,22.0,64.0,26.0,26.0,43.0,17.0,67.0,61.0,24.0,37.0,47.0,38.0,15.0,67.0,58.0,73.0,43.0,4.0,1.0,21.0,47.0,1,21,73,56,9,18,61,8,6,21,12,9,2,61,14,48,9,6,14,3,4,22,149513081.0,3552975.0,33278.29,166628.0
480,480,2021-03-25,43,86,28,28,70,10,63,26,5,22,8,45,9,12,52,24,4,17,30,15,44,11,30,89,17,19.0,68.0,27.0,65.0,27.0,25.0,42.0,19.0,67.0,59.0,26.0,26.0,47.0,36.0,14.0,67.0,59.0,70.0,49.0,3.0,1.0,20.0,50.0,2,18,66,64,14,0,62,10,5,17,12,11,3,62,19,61,9,6,12,3,9,24,153344767.0,3831686.0,33318.43,165585.0
481,481,2021-03-26,42,80,32,30,67,9,59,26,5,0,4,46,7,9,41,19,4,29,28,12,47,10,26,83,13,18.0,56.0,33.0,74.0,32.0,24.0,44.0,22.0,66.0,50.0,11.0,11.0,48.0,37.0,19.0,46.0,55.0,56.0,37.0,3.0,1.0,23.0,54.0,2,19,71,59,28,0,51,10,1,9,12,6,2,56,5,65,8,5,15,3,7,24,157171173.0,3826406.0,33407.57,175694.0
482,482,2021-03-27,35,75,47,37,49,11,52,28,5,10,4,31,5,8,39,20,4,7,39,6,78,5,23,68,10,18.0,52.0,25.0,73.0,27.0,25.0,48.0,25.0,71.0,50.0,10.0,18.0,45.0,31.0,19.0,58.0,59.0,60.0,40.0,3.0,1.0,25.0,51.0,2,15,56,57,21,22,35,9,2,40,12,7,2,29,11,46,12,4,12,3,4,24,159640162.0,2468989.0,33515.29,160125.0
483,483,2021-03-28,36,74,57,28,56,8,60,27,5,5,9,20,7,9,60,21,4,26,38,8,65,11,24,67,10,20.0,55.0,22.0,68.0,32.0,24.0,43.0,17.0,67.0,58.0,23.0,32.0,49.0,39.0,16.0,69.0,61.0,69.0,45.0,5.0,1.0,22.0,51.0,2,11,54,52,10,21,34,9,5,14,12,7,2,35,11,69,11,4,6,3,3,25,160848684.0,1208522.0,33682.86,146815.0
484,484,2021-03-29,33,87,51,28,64,11,62,25,5,4,0,34,11,11,55,20,4,11,29,14,44,13,25,74,13,22.0,63.0,27.0,62.0,28.0,24.0,43.0,18.0,64.0,58.0,25.0,34.0,48.0,34.0,15.0,74.0,57.0,74.0,45.0,5.0,1.0,20.0,49.0,2,17,84,55,23,0,59,13,3,43,11,9,9,53,0,57,10,5,5,3,3,22,163683667.0,2834983.0,33867.0,166983.0
485,485,2021-03-30,37,87,42,30,66,9,62,27,6,5,8,55,13,11,67,19,4,18,26,15,58,15,28,78,15,20.0,52.0,23.0,62.0,30.0,26.0,43.0,21.0,65.0,63.0,20.0,26.0,47.0,37.0,14.0,58.0,56.0,72.0,43.0,5.0,1.0,22.0,49.0,1,16,86,61,19,59,57,9,4,26,12,7,11,61,10,53,11,4,9,3,3,23,167272092.0,3588425.0,34064.71,178798.0
486,486,2021-03-31,40,80,37,28,66,9,64,27,5,9,8,76,12,11,76,18,4,33,26,15,61,10,24,74,14,20.0,57.0,23.0,66.0,26.0,28.0,41.0,21.0,63.0,57.0,22.0,28.0,47.0,35.0,15.0,60.0,58.0,70.0,41.0,5.0,1.0,22.0,50.0,2,14,72,69,18,18,60,8,2,9,12,8,5,61,23,46,19,9,10,3,4,22,171438706.0,4166614.0,34246.14,177350.0
487,487,2021-04-01,40,81,26,28,64,9,59,27,5,14,4,46,9,13,44,18,4,18,29,16,44,10,25,78,13,20.0,58.0,34.0,66.0,35.0,26.0,44.0,24.0,65.0,55.0,16.0,22.0,50.0,32.0,14.0,55.0,51.0,68.0,38.0,5.0,1.0,23.0,52.0,2,12,87,72,5,0,53,11,0,31,12,10,5,60,5,57,13,8,6,3,4,23,175981496.0,4542790.0,34422.43,181410.0
488,488,2021-04-02,32,73,27,35,52,10,62,29,6,5,0,45,11,11,60,18,4,18,31,12,69,8,25,78,11,19.0,46.0,32.0,71.0,25.0,25.0,46.0,26.0,68.0,54.0,9.0,19.0,46.0,33.0,17.0,51.0,52.0,56.0,35.0,7.0,1.0,24.0,53.0,1,12,77,71,10,20,51,10,2,28,13,8,12,43,15,55,6,5,7,3,3,23,179632737.0,3651241.0,34552.14,180854.0
489,489,2021-04-03,34,70,44,36,48,10,68,28,5,5,9,24,10,6,48,19,3,0,35,6,99,6,30,68,8,19.0,58.0,13.0,73.0,26.0,25.0,50.0,33.0,68.0,45.0,11.0,17.0,44.0,36.0,15.0,70.0,60.0,58.0,30.0,6.0,0.0,24.0,52.0,1,10,50,67,32,22,33,11,3,85,13,12,8,27,11,48,15,2,8,3,3,23,181930238.0,2297501.0,34730.43,169504.0
490,490,2021-04-04,33,70,60,26,53,10,71,28,4,5,5,44,10,7,22,18,3,7,33,6,50,11,28,66,7,22.0,83.0,16.0,67.0,27.0,26.0,45.0,18.0,66.0,55.0,19.0,24.0,50.0,38.0,17.0,53.0,60.0,74.0,47.0,7.0,1.0,23.0,53.0,1,7,46,53,22,47,31,11,5,57,13,6,2,25,6,54,6,2,5,3,4,24,182692325.0,762087.0,34902.14,149094.0
491,491,2021-04-05,34,89,56,26,68,10,69,28,5,0,4,57,9,10,58,18,4,18,35,13,52,14,29,75,13,22.0,57.0,29.0,60.0,30.0,26.0,43.0,18.0,67.0,58.0,24.0,28.0,51.0,44.0,18.0,54.0,59.0,76.0,47.0,7.0,1.0,21.0,51.0,1,11,94,60,24,41,62,9,1,14,12,6,7,54,5,55,15,5,7,3,4,22,185792986.0,3100661.0,35116.14,165847.0
492,492,2021-04-06,36,84,47,25,65,9,69,30,5,13,0,57,9,10,40,18,4,11,38,13,51,11,27,75,14,23.0,74.0,15.0,62.0,34.0,24.0,43.0,18.0,66.0,61.0,23.0,32.0,48.0,43.0,15.0,58.0,59.0,78.0,45.0,7.0,1.0,22.0,51.0,1,10,81,73,18,19,60,10,3,21,12,8,8,47,9,41,19,4,8,3,3,22,189766139.0,3973153.0,35411.14,172394.0
493,493,2021-04-07,35,86,38,28,64,10,60,32,5,4,4,63,13,13,68,18,4,5,31,17,41,11,27,78,15,22.0,52.0,21.0,63.0,35.0,23.0,41.0,16.0,65.0,61.0,24.0,30.0,47.0,39.0,15.0,46.0,60.0,76.0,46.0,7.0,1.0,21.0,50.0,1,10,69,87,5,0,64,6,1,21,12,10,8,58,9,54,10,4,4,3,3,24,194116093.0,4349954.0,35729.71,177014.0
494,494,2021-04-08,32,88,50,28,66,11,60,33,5,4,12,36,7,13,50,19,4,22,30,15,43,9,27,72,15,19.0,56.0,18.0,64.0,28.0,23.0,51.0,18.0,64.0,54.0,23.0,35.0,47.0,43.0,14.0,53.0,61.0,69.0,45.0,6.0,1.0,22.0,50.0,1,8,79,93,50,19,62,6,2,21,12,8,10,46,19,47,7,5,4,2,5,22,198608374.0,4492281.0,36078.0,180709.0
495,495,2021-04-09,34,77,53,22,64,10,58,30,5,4,4,77,5,8,45,16,3,17,29,14,44,10,30,79,12,19.0,49.0,26.0,69.0,31.0,23.0,51.0,22.0,73.0,54.0,12.0,13.0,48.0,36.0,17.0,86.0,61.0,60.0,40.0,6.0,1.0,24.0,56.0,1,7,53,100,9,38,53,10,1,52,12,10,5,57,5,48,12,4,2,2,5,23,202918574.0,4310200.0,36420.86,178215.0
496,496,2021-04-10,32,71,39,34,47,11,59,30,5,0,4,30,5,9,34,19,3,6,33,10,66,8,23,72,9,19.0,59.0,25.0,76.0,33.0,24.0,50.0,24.0,79.0,55.0,13.0,15.0,46.0,39.0,17.0,74.0,62.0,58.0,40.0,5.0,0.0,24.0,54.0,1,6,45,91,5,0,37,13,3,63,13,11,8,26,11,57,11,6,5,2,3,23,205797099.0,2878525.0,36759.57,153380.0
497,497,2021-04-11,30,80,56,33,57,13,64,29,5,5,13,34,7,6,33,20,4,13,35,8,70,11,28,72,9,22.0,74.0,24.0,65.0,45.0,25.0,48.0,18.0,72.0,61.0,24.0,34.0,49.0,41.0,15.0,58.0,60.0,73.0,48.0,5.0,1.0,24.0,52.0,1,6,36,75,21,21,37,12,0,24,13,11,2,39,16,48,10,6,3,3,3,26,207194412.0,1397313.0,37110.57,149245.0
498,498,2021-04-12,42,93,44,24,72,9,58,26,5,13,8,42,7,10,40,18,4,28,31,14,55,12,25,84,15,24.0,58.0,24.0,63.0,31.0,23.0,45.0,18.0,68.0,61.0,25.0,35.0,47.0,41.0,19.0,57.0,63.0,74.0,48.0,6.0,1.0,21.0,48.0,1,6,59,74,14,19,62,13,1,17,12,8,7,48,14,54,14,2,4,2,3,27,210203416.0,3009004.0,37452.43,166506.0
499,499,2021-04-13,49,90,38,29,72,11,58,30,7,9,16,39,6,11,58,17,4,28,32,13,57,11,28,73,16,21.0,60.0,17.0,60.0,40.0,23.0,41.0,19.0,67.0,64.0,27.0,36.0,49.0,42.0,24.0,63.0,61.0,75.0,51.0,6.0,1.0,22.0,47.0,1,6,59,99,23,97,61,8,2,22,12,9,7,71,19,43,15,10,4,2,3,23,213672200.0,3468784.0,37699.14,179478.0
500,500,2021-04-14,34,89,44,25,67,11,63,30,5,13,8,48,5,13,49,18,4,28,29,18,56,9,30,72,16,22.0,61.0,15.0,63.0,50.0,25.0,41.0,17.0,67.0,64.0,23.0,43.0,47.0,35.0,23.0,63.0,60.0,72.0,44.0,5.0,1.0,21.0,47.0,1,6,36,74,37,0,62,10,4,9,13,8,11,71,19,55,8,8,6,2,3,27,217353158.0,3680958.0,37946.43,177016.0
501,501,2021-04-15,38,86,44,27,69,9,60,29,6,0,0,60,6,12,59,17,3,28,29,13,53,10,29,78,15,18.0,76.0,20.0,66.0,38.0,25.0,42.0,21.0,66.0,58.0,22.0,20.0,47.0,37.0,30.0,61.0,60.0,70.0,45.0,5.0,1.0,22.0,50.0,1,7,37,70,28,0,61,10,2,26,13,9,5,63,14,49,14,6,4,2,3,42,221085221.0,3732063.0,38123.0,172740.0
502,502,2021-04-16,38,82,32,23,63,9,58,29,5,5,4,46,9,8,40,18,3,11,27,14,56,8,24,73,13,18.0,46.0,26.0,75.0,74.0,26.0,47.0,26.0,72.0,55.0,12.0,17.0,50.0,35.0,26.0,84.0,56.0,61.0,38.0,5.0,1.0,25.0,56.0,1,7,38,61,14,19,55,11,5,26,13,8,3,56,10,56,15,6,3,2,3,27,224674689.0,3589468.0,38344.86,180432.0
503,503,2021-04-17,35,74,14,34,52,11,64,29,4,5,4,34,8,6,46,26,3,0,32,7,55,5,23,74,9,18.0,44.0,26.0,71.0,31.0,32.0,49.0,25.0,76.0,54.0,11.0,16.0,44.0,32.0,21.0,70.0,55.0,60.0,43.0,5.0,1.0,25.0,53.0,1,6,28,60,0,0,39,9,1,30,15,7,5,35,22,58,10,5,3,2,2,53,227028400.0,2353711.0,38558.29,167948.0
504,504,2021-04-18,43,75,72,34,56,12,60,29,5,0,14,44,7,4,34,34,3,13,36,7,62,9,22,78,9,20.0,68.0,20.0,60.0,42.0,29.0,42.0,20.0,72.0,57.0,22.0,35.0,47.0,40.0,20.0,58.0,60.0,73.0,48.0,5.0,1.0,20.0,51.0,1,4,27,45,21,0,37,8,1,25,15,9,4,22,11,44,10,5,2,2,2,26,228157339.0,1128939.0,38763.0,167844.0
505,505,2021-04-19,38,92,34,24,71,10,59,28,4,9,12,57,9,9,46,38,3,28,32,13,53,11,28,69,14,19.0,74.0,22.0,59.0,56.0,25.0,42.0,18.0,69.0,61.0,24.0,30.0,47.0,34.0,21.0,56.0,64.0,72.0,50.0,5.0,1.0,21.0,48.0,1,6,36,47,18,0,65,6,1,21,15,10,3,50,9,42,13,9,1,2,2,29,230728416.0,2571077.0,38950.71,165302.0
506,506,2021-04-20,41,90,37,22,69,11,56,29,5,4,4,41,5,9,71,25,3,39,33,15,54,12,29,75,15,18.0,46.0,29.0,60.0,46.0,24.0,40.0,20.0,69.0,61.0,24.0,26.0,46.0,40.0,19.0,63.0,63.0,79.0,45.0,4.0,1.0,20.0,47.0,1,6,23,54,27,38,61,6,3,13,15,7,8,42,19,46,12,2,2,2,3,30,233945808.0,3217392.0,39099.0,170437.0
507,507,2021-04-21,32,92,44,26,68,9,63,28,5,0,4,57,6,6,56,21,3,45,31,17,61,9,27,71,15,19.0,55.0,27.0,62.0,55.0,26.0,41.0,18.0,70.0,64.0,29.0,36.0,46.0,38.0,19.0,69.0,63.0,76.0,52.0,5.0,1.0,22.0,51.0,1,6,32,56,5,19,67,10,2,17,13,5,2,44,5,54,12,10,3,2,2,34,237403483.0,3457675.0,39180.43,168365.0
508,508,2021-04-22,43,89,36,32,72,9,62,30,5,5,16,46,7,11,53,18,3,18,29,16,67,10,27,73,15,18.0,57.0,19.0,63.0,43.0,25.0,40.0,21.0,67.0,84.0,26.0,30.0,48.0,43.0,18.0,77.0,58.0,70.0,47.0,6.0,1.0,21.0,50.0,1,6,25,56,14,0,63,13,1,14,13,7,5,59,14,42,14,8,2,2,3,32,240882591.0,3479108.0,39180.86,180679.0
509,509,2021-04-23,37,80,39,29,66,11,55,30,5,9,12,66,6,9,56,18,3,41,29,14,52,6,25,77,13,17.0,51.0,27.0,70.0,44.0,25.0,43.0,26.0,72.0,69.0,12.0,10.0,47.0,31.0,18.0,66.0,52.0,59.0,39.0,6.0,1.0,23.0,54.0,1,6,25,55,24,20,56,9,3,14,13,8,7,61,0,61,10,7,2,2,3,35,244161678.0,3279087.0,39059.29,183579.0
510,510,2021-04-24,43,73,43,34,48,10,52,29,5,0,9,51,7,8,39,17,3,26,33,7,58,6,22,80,9,18.0,73.0,12.0,75.0,47.0,26.0,47.0,29.0,80.0,59.0,16.0,13.0,46.0,34.0,15.0,50.0,61.0,61.0,41.0,7.0,1.0,25.0,57.0,1,5,19,53,16,0,37,7,1,35,15,7,8,34,11,51,6,5,2,2,3,31,246360327.0,2198649.0,38827.0,166015.0
511,511,2021-04-25,42,74,32,30,60,10,58,29,5,10,14,31,9,8,56,20,3,0,36,9,67,10,24,74,9,19.0,57.0,12.0,62.0,43.0,26.0,43.0,20.0,72.0,62.0,25.0,35.0,49.0,44.0,16.0,62.0,63.0,72.0,49.0,6.0,1.0,21.0,53.0,1,5,21,46,16,0,40,7,3,30,15,11,8,29,6,53,15,7,2,2,3,41,247349925.0,989598.0,38491.71,160678.0
512,512,2021-04-26,51,91,45,28,72,10,63,27,6,9,4,55,9,13,60,16,3,23,29,16,64,12,29,71,14,19.0,62.0,12.0,62.0,59.0,27.0,41.0,19.0,72.0,61.0,23.0,38.0,49.0,43.0,18.0,74.0,63.0,73.0,50.0,6.0,1.0,21.0,50.0,1,6,28,44,9,19,67,6,2,4,13,7,3,52,5,46,13,5,4,2,3,23,249727472.0,2377547.0,38105.57,170021.0
513,513,2021-04-27,37,88,23,27,72,13,64,30,5,0,4,65,16,12,56,18,3,24,29,13,60,9,26,62,15,18.0,60.0,12.0,63.0,26.0,28.0,41.0,18.0,69.0,65.0,25.0,37.0,53.0,42.0,18.0,67.0,59.0,77.0,49.0,5.0,1.0,22.0,50.0,1,6,30,48,5,0,67,8,1,31,12,8,5,43,15,46,13,10,5,2,3,44,252600911.0,2873439.0,37677.14,179068.0
514,514,2021-04-28,38,89,28,24,68,11,62,30,5,4,16,73,13,10,40,16,3,17,26,15,43,10,28,73,15,18.0,63.0,17.0,64.0,67.0,25.0,41.0,20.0,72.0,63.0,26.0,35.0,47.0,35.0,17.0,63.0,61.0,73.0,47.0,5.0,1.0,20.0,49.0,1,6,29,53,23,19,65,8,4,9,13,8,3,47,24,46,13,7,5,2,5,22,255667794.0,3066883.0,37223.29,176920.0
515,515,2021-04-29,40,83,50,24,64,11,58,31,5,0,8,51,12,11,47,16,3,22,28,12,43,9,28,68,14,15.0,62.0,16.0,55.0,67.0,25.0,40.0,18.0,68.0,59.0,24.0,32.0,47.0,38.0,17.0,64.0,55.0,68.0,43.0,5.0,1.0,21.0,51.0,1,6,27,54,14,38,62,5,1,13,13,8,6,52,0,51,8,6,10,3,10,34,258699695.0,3031901.0,36765.29,171083.0
516,516,2021-04-30,38,77,34,27,61,11,58,27,5,9,8,41,7,9,45,17,3,11,24,11,53,7,26,72,12,16.0,48.0,15.0,69.0,57.0,24.0,43.0,24.0,70.0,55.0,14.0,14.0,47.0,33.0,20.0,58.0,56.0,60.0,38.0,5.0,1.0,24.0,60.0,1,6,26,49,14,18,56,6,2,21,12,8,3,56,19,57,12,11,21,2,4,53,261594290.0,2894595.0,36310.0,175078.0
517,517,2021-05-01,30,70,18,32,50,9,55,27,4,5,4,10,9,7,50,18,3,7,32,7,55,5,21,70,8,15.0,62.0,30.0,63.0,31.0,26.0,44.0,26.0,74.0,57.0,14.0,15.0,47.0,38.0,19.0,80.0,63.0,59.0,35.0,5.0,0.0,24.0,58.0,1,5,43,44,16,22,46,5,0,70,13,10,2,28,6,51,8,13,13,2,3,37,263428839.0,1834549.0,35827.57,159810.0
518,518,2021-05-02,27,71,54,34,56,9,62,29,4,16,0,31,6,8,23,18,2,13,37,5,60,9,22,73,8,16.0,53.0,18.0,61.0,47.0,26.0,43.0,20.0,73.0,63.0,23.0,33.0,51.0,42.0,24.0,59.0,64.0,69.0,42.0,4.0,1.0,22.0,54.0,1,4,26,38,11,45,47,5,2,40,14,11,2,26,11,45,18,6,1,2,3,27,264304512.0,875673.0,35343.43,150416.0
519,519,2021-05-03,40,89,38,24,69,10,59,27,5,0,24,55,13,9,50,17,3,5,28,14,63,10,29,72,13,14.0,60.0,14.0,60.0,47.0,26.0,43.0,18.0,67.0,61.0,24.0,34.0,54.0,39.0,27.0,62.0,61.0,71.0,47.0,5.0,1.0,22.0,49.0,1,6,28,32,19,19,83,5,1,4,15,18,5,49,29,51,13,4,4,2,3,33,266260260.0,1955748.0,34832.43,152421.0
520,520,2021-05-04,42,88,49,31,64,11,58,26,4,0,4,38,11,11,58,18,3,11,28,13,60,9,28,74,14,16.0,69.0,9.0,63.0,49.0,26.0,41.0,20.0,67.0,63.0,20.0,36.0,49.0,41.0,33.0,54.0,56.0,76.0,44.0,5.0,1.0,20.0,49.0,1,6,33,43,23,18,78,8,2,30,13,23,8,41,33,50,11,8,5,3,3,34,268755563.0,2495303.0,34329.43,153095.0
521,521,2021-05-05,38,81,43,28,66,12,55,29,5,4,4,59,9,8,51,65,3,34,30,15,51,9,22,66,13,14.0,75.0,18.0,63.0,48.0,25.0,40.0,20.0,67.0,61.0,25.0,29.0,48.0,37.0,32.0,72.0,61.0,72.0,47.0,5.0,1.0,22.0,50.0,1,6,25,44,14,0,76,4,3,4,12,15,5,41,5,39,13,12,2,5,3,34,271294192.0,2538629.0,33811.14,169353.0
