,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume,Total Doses Administered,Daily Increase,Number of Flights,Current Hospitalized COVID-19 Patients,Unnamed: 0,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china
310,2021-02-25,150.78,148.38,2.4,15172100,163.13,162.76,0.37,9719700,114.87,112.33,2.54,1129800,"31,955.94","31,402.01",553.93,"454,110,000",33.82,33.82,0.0,37506100,49.85,48.91,0.94,12795900,239.99,221.5,18.49,2467400,81535436.0,2934075.0,168661.0,51572.14,452,39,92,63,32,76,9,65,25,5,5,8,52,5,10,62,21,4,17,33,14,50,9,25,75,23,18.0,54.0,25.0,57.0,37.0,25.0,45.0,19.0,68.0,59.0,21.0,32.0,46.0,46.0,14.0,63.0,55.0,70.0,47.0,6.0,1.0,21.0,43.0,1,13,53,42,9,0,60,11,5,9,14,9,5,55,24,58,9,9,1,4,5,22
311,2021-02-26,157.98,154.81,3.17,13445200,162.0,158.46,3.54,14417500,113.9,109.03,4.87,1028600,"31,401.29","30,932.37",468.92,"532,250,000",33.84,33.49,0.35,41462800,48.85,48.38,0.47,8551200,225.5,231.23,-5.73,2025600,84645650.0,3110214.0,165237.0,50157.14,453,30,84,19,32,71,9,65,23,5,5,4,40,5,13,44,20,4,23,35,14,41,10,24,79,18,18.0,49.0,27.0,72.0,26.0,24.0,49.0,21.0,72.0,55.0,12.0,25.0,46.0,33.0,15.0,59.0,51.0,64.0,45.0,4.0,1.0,24.0,49.0,1,17,46,40,5,20,58,8,1,22,14,9,3,55,14,55,23,4,2,5,8,23
312,2021-03-01,154.46,157.4,-2.94,15351600,161.45,159.32,2.13,10551400,110.0,110.21,-0.21,885200,"31,065.90","31,535.51",-469.61,"385,670,000",33.59,33.69,-0.1,30407800,48.46,48.09,0.37,11384700,238.24,240.29,-2.05,2421900,89533211.0,2041115.0,144526.0,46195.57,456,41,93,32,26,73,8,62,24,5,9,12,45,8,10,62,24,5,34,34,14,36,15,24,75,20,18.0,68.0,18.0,54.0,32.0,23.0,47.0,16.0,70.0,64.0,29.0,36.0,47.0,48.0,15.0,73.0,59.0,78.0,49.0,4.0,1.0,20.0,45.0,1,18,49,31,18,0,62,10,1,9,13,6,2,65,9,52,22,10,1,8,4,22
313,2021-03-02,153.5,146.81,6.69,8630600,159.78,159.02,0.76,7610900,109.86,104.98,4.88,1093400,"31,535.37","31,391.52",143.85,"337,270,000",33.68,33.51,0.17,27670400,48.4,47.73,0.67,14356500,225.75,205.99,19.76,6309100,91992938.0,2459727.0,157518.0,44880.43,457,43,91,35,24,76,6,70,24,5,5,8,52,36,11,54,24,5,11,33,14,56,13,29,83,22,18.0,56.0,23.0,66.0,26.0,24.0,44.0,17.0,69.0,63.0,28.0,36.0,44.0,48.0,15.0,69.0,57.0,80.0,45.0,5.0,1.0,19.0,44.0,1,18,59,39,23,19,65,10,2,4,13,7,5,72,5,42,16,4,3,5,5,22
314,2021-03-03,146.09,131.22,14.87,13683500,158.25,156.22,2.03,8499600,104.83,97.25,7.58,2142800,"31,352.96","31,270.09",82.87,"409,660,000",33.51,34.39,-0.88,46020200,47.64,47.16,0.48,14031700,199.99,183.61,16.38,4086500,94891257.0,2898319.0,170167.0,43658.86,458,38,88,41,27,67,7,70,25,6,9,12,51,66,13,57,21,4,28,31,16,55,9,26,70,21,18.0,58.0,12.0,66.0,31.0,24.0,44.0,19.0,70.0,62.0,27.0,51.0,46.0,46.0,16.0,64.0,58.0,76.0,49.0,3.0,1.0,21.0,44.0,1,19,69,44,14,19,65,9,3,21,13,12,5,69,14,57,15,2,4,4,5,22
315,2021-03-04,128.7,132.3,-3.6,10929500,155.99,153.07,2.92,11033200,97.4,95.15,2.25,2335100,"31,289.01","30,924.14",364.87,"537,850,000",34.26,34.2,0.06,45449600,47.59,47.23,0.36,15996400,177.77,158.1,19.67,7531800,98090996.0,3199739.0,169762.0,42504.0,459,36,89,45,22,72,9,68,24,5,0,0,64,53,12,50,20,4,23,33,14,41,10,29,72,21,17.0,62.0,22.0,61.0,30.0,25.0,43.0,19.0,66.0,60.0,24.0,46.0,46.0,37.0,14.0,67.0,59.0,73.0,48.0,4.0,1.0,21.0,46.0,1,21,74,47,19,0,59,10,1,9,13,9,1,61,14,51,12,8,3,4,5,23
316,2021-03-05,133.07,132.19,0.88,12039600,153.98,156.1,-2.12,8331600,95.68,96.2,-0.52,1693600,"31,029.18","31,496.30",-467.12,"501,810,000",34.29,34.39,-0.1,30589900,47.57,48.06,-0.49,11174800,166.59,174.84,-8.25,5826700,101316229.0,3225233.0,173512.0,41481.86,460,36,83,39,26,67,6,71,23,4,5,4,59,42,13,35,21,4,24,36,14,61,10,24,76,17,16.0,62.0,18.0,73.0,28.0,24.0,48.0,20.0,73.0,54.0,14.0,23.0,47.0,36.0,15.0,74.0,50.0,67.0,38.0,4.0,1.0,25.0,51.0,1,21,75,58,14,0,55,7,2,13,13,10,5,63,10,54,14,27,3,3,4,23
317,2021-03-08,129.15,123.47,5.68,6839300,157.0,157.4,-0.4,6546700,94.83,90.29,4.54,1521400,"31,512.15","31,802.44",-290.29,"496,980,000",34.48,34.35,0.13,24352300,47.75,48.19,-0.44,11753000,180.3,157.87,22.43,4350600,106456781.0,2161373.0,161072.0,38824.14,463,36,87,48,25,71,9,71,23,6,5,4,46,32,11,43,20,4,29,34,13,55,13,28,70,16,19.0,55.0,17.0,55.0,27.0,22.0,45.0,18.0,68.0,58.0,24.0,44.0,43.0,42.0,15.0,68.0,56.0,75.0,47.0,4.0,1.0,21.0,45.0,1,30,81,47,28,19,63,11,2,13,12,23,7,51,10,47,15,4,8,3,3,21
318,2021-03-09,127.11,130.87,-3.76,7834200,156.89,157.7,-0.81,7461300,94.11,96.48,-2.37,1315900,"31,892.35","31,832.74",59.61,"458,690,000",34.54,34.45,0.09,25167100,49.4,49.27,0.13,15539100,168.12,169.9,-1.78,3049200,109160207.0,2703426.0,161680.0,38039.29,464,38,90,32,20,72,7,71,26,5,5,4,42,23,12,52,22,4,17,33,13,52,12,29,77,19,19.0,56.0,17.0,61.0,29.0,23.0,43.0,18.0,69.0,59.0,23.0,33.0,47.0,32.0,16.0,56.0,54.0,80.0,47.0,4.0,1.0,21.0,43.0,1,32,89,54,14,0,64,9,0,13,12,18,5,51,5,50,16,6,6,3,4,21
319,2021-03-10,133.62,129.75,3.87,5555900,158.82,159.15,-0.33,6635600,100.79,98.02,2.77,1376800,"31,906.96","32,297.02",-390.06,"409,110,000",34.64,34.93,-0.29,33501800,50.2,49.81,0.39,12728700,173.37,172.5,0.87,1791800,112279676.0,3119469.0,158729.0,37232.71,465,40,83,49,29,69,9,66,25,5,9,8,62,23,16,49,20,4,11,29,14,44,13,26,67,18,18.0,69.0,13.0,64.0,31.0,23.0,43.0,15.0,66.0,62.0,24.0,35.0,44.0,39.0,15.0,61.0,60.0,75.0,48.0,3.0,1.0,20.0,45.0,1,45,100,56,5,0,63,9,0,34,12,15,2,51,14,49,11,14,11,3,6,22
320,2021-03-11,132.98,140.47,-7.49,8140100,159.54,159.14,0.4,6305600,100.5,102.6,-2.1,1062000,"32,354.50","32,485.59",-131.09,"400,020,000",35.07,34.71,0.36,24557900,48.95,48.67,0.28,12653900,176.42,187.63,-11.21,3675600,115714122.0,3434446.0,157977.0,36647.71,466,46,89,51,24,75,11,66,26,4,9,0,37,19,22,38,20,4,46,30,16,50,10,25,86,20,18.0,50.0,34.0,67.0,32.0,24.0,42.0,19.0,68.0,62.0,27.0,35.0,46.0,33.0,17.0,55.0,56.0,71.0,43.0,3.0,1.0,21.0,47.0,1,47,90,61,19,0,60,8,1,30,12,11,3,67,0,55,10,8,16,4,7,23
321,2021-03-12,134.04,136.99,-2.95,4923100,159.28,159.6,-0.32,5474800,99.34,103.28,-3.94,788600,"32,462.40","32,778.64",-316.24,"346,400,000",34.56,34.94,-0.38,16342400,48.27,48.42,-0.15,8919800,213.51,202.77,10.74,8889900,119137188.0,3423066.0,169345.0,36148.86,467,31,86,61,24,65,8,59,24,5,9,16,43,10,14,43,19,4,40,31,11,48,10,25,79,15,15.0,64.0,35.0,71.0,25.0,23.0,46.0,19.0,70.0,58.0,11.0,15.0,46.0,31.0,18.0,81.0,52.0,63.0,34.0,5.0,1.0,23.0,51.0,1,57,98,64,9,20,56,11,0,26,12,8,6,58,10,47,12,7,30,4,9,23
322,2021-03-15,136.77,143.66,-6.89,7321700,159.75,160.42,-0.67,5524100,103.99,107.88,-3.89,1365500,"32,798.84","32,953.46",-154.62,"360,080,000",35.01,35.41,-0.4,21896100,48.58,48.77,-0.19,10645400,203.32,217.46,-14.14,3643200,124585026.0,2278165.0,144134.0,34836.14,470,34,78,39,28,69,8,52,22,5,11,7,50,12,13,33,20,4,24,31,12,44,13,25,68,15,17.0,57.0,22.0,61.0,31.0,31.0,43.0,18.0,67.0,57.0,25.0,26.0,47.0,36.0,18.0,56.0,57.0,75.0,43.0,3.0,1.0,22.0,45.0,1,54,69,49,11,16,59,7,1,14,12,8,5,48,16,52,7,6,42,3,3,21
323,2021-03-16,148.5,156.02,-7.52,16991600,160.46,161.37,-0.91,6369100,109.26,108.1,1.16,1377300,"32,966.75","32,825.95",140.8,"386,370,000",35.47,35.83,-0.36,25022400,49.95,50.05,-0.1,16767800,220.06,222.23,-2.17,3770400,127469390.0,2884364.0,152777.0,34487.71,471,32,86,54,24,68,9,58,22,5,4,7,46,9,15,53,21,4,14,31,13,35,12,26,73,16,18.0,56.0,26.0,63.0,34.0,29.0,41.0,17.0,66.0,62.0,22.0,32.0,46.0,34.0,18.0,63.0,60.0,73.0,43.0,3.0,1.0,20.0,45.0,1,48,79,54,24,0,58,6,2,11,12,10,2,66,16,58,8,6,48,3,3,22
324,2021-03-17,150.25,147.55,2.7,12894900,160.83,160.77,0.06,6001400,105.74,106.66,-0.92,920700,"32,825.52","33,015.37",-189.85,"391,200,000",35.83,35.79,0.04,42540100,49.8,50.07,-0.27,13008100,215.0,225.46,-10.46,1751500,130633953.0,3164563.0,155710.0,34246.14,472,40,82,64,28,64,8,59,24,6,0,8,47,6,11,51,20,4,22,36,15,41,11,22,71,16,19.0,50.0,16.0,62.0,25.0,26.0,41.0,16.0,66.0,64.0,21.0,31.0,47.0,39.0,20.0,80.0,58.0,70.0,42.0,4.0,1.0,22.0,43.0,1,58,73,55,27,56,54,9,2,13,12,7,8,58,9,65,9,6,100,3,3,22
325,2021-03-18,144.45,141.46,2.99,7135600,160.21,160.47,-0.26,4801800,104.39,103.65,0.74,700800,"32,928.16","32,862.30",65.86,"418,480,000",35.53,35.77,-0.24,24729800,49.47,49.33,0.14,9792200,221.39,217.26,4.13,2181400,134032641.0,3398688.0,153282.0,34020.86,473,32,85,27,33,66,10,59,25,5,0,8,38,5,9,39,31,4,11,36,15,57,9,24,72,17,17.0,53.0,18.0,64.0,27.0,28.0,42.0,20.0,66.0,60.0,22.0,26.0,47.0,33.0,24.0,58.0,55.0,72.0,43.0,3.0,1.0,22.0,47.0,1,39,70,56,45,0,55,10,4,9,12,13,5,67,14,59,6,7,48,3,4,23
326,2021-03-19,143.06,143.74,-0.68,6933700,160.69,160.04,0.65,14891500,104.5,107.59,-3.09,1145600,"32,858.36","32,627.97",230.39,"811,890,000",35.75,35.53,0.22,48348900,49.22,49.21,0.01,6788800,218.15,228.25,-10.1,2864600,137367567.0,3334926.0,173031.0,33823.0,474,27,79,38,28,64,8,58,24,4,0,4,36,7,9,46,35,4,23,30,12,49,10,37,73,13,16.0,73.0,25.0,75.0,24.0,30.0,45.0,22.0,70.0,54.0,11.0,9.0,49.0,31.0,23.0,82.0,49.0,59.0,39.0,4.0,1.0,23.0,51.0,1,30,81,56,9,0,48,10,1,13,12,10,5,60,19,70,10,9,33,4,12,26
327,2021-03-22,144.19,145.6,-1.41,6050700,158.31,160.5,-2.19,7544100,106.63,107.0,-0.37,631800,"32,601.82","32,731.20",-129.38,"383,500,000",35.48,36.0,-0.52,25427500,49.98,51.2,-1.22,10092000,230.72,237.2,-6.48,2186100,142898395.0,2361243.0,159927.0,33353.0,477,41,89,35,24,68,7,69,25,4,18,12,75,7,15,54,23,4,40,31,12,43,14,26,70,15,21.0,49.0,22.0,64.0,31.0,23.0,41.0,21.0,73.0,60.0,22.0,35.0,46.0,40.0,13.0,68.0,56.0,74.0,47.0,4.0,1.0,22.0,46.0,1,22,75,45,23,19,59,11,3,26,12,8,2,52,9,53,8,8,18,3,5,22
328,2021-03-23,145.61,136.52,9.09,6961200,160.21,160.35,-0.14,7178300,107.33,100.11,7.22,1210400,"32,691.50","32,423.15",268.35,"385,840,000",35.82,35.36,0.46,27970500,49.95,49.4,0.55,10891800,237.5,219.84,17.66,2024700,145960106.0,3061711.0,162645.0,33292.29,478,37,90,22,28,68,10,66,25,5,0,4,42,6,15,56,20,4,28,30,16,50,14,28,70,17,21.0,53.0,26.0,69.0,33.0,23.0,41.0,18.0,66.0,63.0,22.0,47.0,46.0,38.0,14.0,50.0,56.0,75.0,45.0,3.0,1.0,21.0,46.0,1,21,75,53,28,0,61,14,0,34,12,7,5,40,9,54,17,7,20,4,5,22
329,2021-03-24,137.25,131.61,5.64,5864600,160.1,161.91,-1.81,6370100,100.24,94.05,6.19,2204100,"32,470.88","32,420.06",50.82,"399,390,000",35.48,35.61,-0.13,22883400,49.13,48.79,0.34,6482600,222.61,200.24,22.37,2507300,149513081.0,3552975.0,166628.0,33278.29,479,37,88,58,26,69,9,57,25,5,4,8,52,11,16,46,21,4,16,31,14,40,11,25,72,17,20.0,53.0,22.0,64.0,26.0,26.0,43.0,17.0,67.0,61.0,24.0,37.0,47.0,38.0,15.0,67.0,58.0,73.0,43.0,4.0,1.0,21.0,47.0,1,21,73,56,9,18,61,8,6,21,12,9,2,61,14,48,9,6,14,3,4,22
330,2021-03-25,127.33,133.33,-6.0,5696300,162.44,161.97,0.47,6269800,94.1,95.13,-1.03,1299400,"32,346.81","32,619.48",-272.67,"411,990,000",35.65,35.67,-0.02,24875300,48.93,49.7,-0.77,6800200,188.25,178.23,10.02,7401100,153344767.0,3831686.0,165585.0,33318.43,480,43,86,28,28,70,10,63,26,5,22,8,45,9,12,52,24,4,17,30,15,44,11,30,89,17,19.0,68.0,27.0,65.0,27.0,25.0,42.0,19.0,67.0,59.0,26.0,26.0,47.0,36.0,14.0,67.0,59.0,70.0,49.0,3.0,1.0,20.0,50.0,2,18,66,64,14,0,62,10,5,17,12,11,3,62,19,61,9,6,12,3,9,24
331,2021-03-26,133.38,133.28,0.1,4047100,162.09,164.93,-2.84,7619200,97.5,95.76,1.74,910400,"32,681.07","33,072.88",-391.81,"382,170,000",35.68,36.25,-0.57,27944500,49.56,50.64,-1.08,9707500,185.57,182.12,3.45,3811400,157171173.0,3826406.0,175694.0,33407.57,481,42,80,32,30,67,9,59,26,5,0,4,46,7,9,41,19,4,29,28,12,47,10,26,83,13,18.0,56.0,33.0,74.0,32.0,24.0,44.0,22.0,66.0,50.0,11.0,11.0,48.0,37.0,19.0,46.0,55.0,56.0,37.0,3.0,1.0,23.0,54.0,2,19,71,59,28,0,51,10,1,9,12,6,2,56,5,65,8,5,15,3,7,24
332,2021-03-29,130.11,123.42,6.69,10814800,163.83,166.04,-2.21,8535100,97.54,95.91,1.63,1066200,"33,087.55","33,171.37",-83.82,"351,610,000",36.03,36.62,-0.59,27004800,50.55,50.81,-0.26,8652400,174.5,173.75,0.75,3162900,163683667.0,2834983.0,166983.0,33867.0,484,33,87,51,28,64,11,62,25,5,4,0,34,11,11,55,20,4,11,29,14,44,13,25,74,13,22.0,63.0,27.0,62.0,28.0,24.0,43.0,18.0,64.0,58.0,25.0,34.0,48.0,34.0,15.0,74.0,57.0,74.0,45.0,5.0,1.0,20.0,49.0,2,17,84,55,23,0,59,13,3,43,11,9,9,53,0,57,10,5,5,3,3,22
333,2021-03-30,123.15,118.49,4.66,11061600,165.02,165.01,0.01,7236300,99.8,104.44,-4.64,3464000,"33,127.88","33,066.96",60.92,"307,510,000",36.59,36.11,0.48,26303300,50.14,49.97,0.17,7084800,170.67,173.32,-2.65,1889500,167272092.0,3588425.0,178798.0,34064.71,485,37,87,42,30,66,9,62,27,6,5,8,55,13,11,67,19,4,18,26,15,58,15,28,78,15,20.0,52.0,23.0,62.0,30.0,26.0,43.0,21.0,65.0,63.0,20.0,26.0,47.0,37.0,14.0,58.0,56.0,72.0,43.0,5.0,1.0,22.0,49.0,1,16,86,61,19,59,57,9,4,26,12,7,11,61,10,53,11,4,9,3,3,23
334,2021-03-31,121.1,130.95,-9.85,10015700,164.96,164.35,0.61,8281500,109.47,109.19,0.28,2178900,"33,116.04","32,981.55",134.49,"414,140,000",36.15,36.23,-0.08,26582700,50.04,49.72,0.32,6688300,177.54,181.31,-3.77,2159200,171438706.0,4166614.0,177350.0,34246.14,486,40,80,37,28,66,9,64,27,5,9,8,76,12,11,76,18,4,33,26,15,61,10,24,74,14,20.0,57.0,23.0,66.0,26.0,28.0,41.0,21.0,63.0,57.0,22.0,28.0,47.0,35.0,15.0,60.0,58.0,70.0,41.0,5.0,1.0,22.0,50.0,2,14,72,69,18,18,60,8,2,9,12,8,5,61,23,46,19,9,10,3,4,22
335,2021-04-01,132.2,132.55,-0.35,7269700,162.6,162.83,-0.23,7229700,110.51,113.87,-3.36,2020700,"33,054.58","33,153.21",-98.63,"311,880,000",36.3,36.3,0.0,21319900,49.61,49.53,0.08,5958600,183.5,185.82,-2.32,1985200,175981496.0,4542790.0,181410.0,34422.43,487,40,81,26,28,64,9,59,27,5,14,4,46,9,13,44,18,4,18,29,16,44,10,25,78,13,20.0,58.0,34.0,66.0,35.0,26.0,44.0,24.0,65.0,55.0,16.0,22.0,50.0,32.0,14.0,55.0,51.0,68.0,38.0,5.0,1.0,23.0,52.0,2,12,87,72,5,0,53,11,0,31,12,10,5,60,5,57,13,8,6,3,4,23
336,2021-04-05,132.6,129.91,2.69,5218300,163.64,163.43,0.21,7387100,114.01,115.37,-1.36,1385300,"33,222.38","33,527.19",-304.81,"344,270,000",36.44,36.28,0.16,22096900,49.41,49.53,-0.12,5294000,190.77,177.29,13.48,2185200,185792986.0,3100661.0,165847.0,35116.14,491,34,89,56,26,68,10,69,28,5,0,4,57,9,10,58,18,4,18,35,13,52,14,29,75,13,22.0,57.0,29.0,60.0,30.0,26.0,43.0,18.0,67.0,58.0,24.0,28.0,51.0,44.0,18.0,54.0,59.0,76.0,47.0,7.0,1.0,21.0,51.0,1,11,94,60,24,41,62,9,1,14,12,6,7,54,5,55,15,5,7,3,4,22
337,2021-04-06,130.11,133.53,-3.42,7438200,164.08,163.39,0.69,5074200,115.69,117.15,-1.46,1523000,"33,500.02","33,430.24",69.78,"297,940,000",36.26,36.05,0.21,20722900,49.45,49.22,0.23,7127800,175.85,178.76,-2.91,1480500,189766139.0,3973153.0,172394.0,35411.14,492,36,84,47,25,65,9,69,30,5,13,0,57,9,10,40,18,4,11,38,13,51,11,27,75,14,23.0,74.0,15.0,62.0,34.0,24.0,43.0,18.0,66.0,61.0,23.0,32.0,48.0,43.0,15.0,58.0,59.0,78.0,45.0,7.0,1.0,22.0,51.0,1,10,81,73,18,19,60,10,3,21,12,8,8,47,9,41,19,4,8,3,3,22
338,2021-04-07,132.37,131.47,0.9,4380000,163.55,163.61,-0.06,4608000,115.76,113.32,2.44,1151000,"33,444.98","33,446.26",-1.28,"273,440,000",36.03,35.91,0.12,21933800,49.06,48.42,0.64,9469100,178.03,171.77,6.26,1862700,194116093.0,4349954.0,177014.0,35729.71,493,35,86,38,28,64,10,60,32,5,4,4,63,13,13,68,18,4,5,31,17,41,11,27,78,15,22.0,52.0,21.0,63.0,35.0,23.0,41.0,16.0,65.0,61.0,24.0,30.0,47.0,39.0,15.0,46.0,60.0,76.0,46.0,7.0,1.0,21.0,50.0,1,10,69,87,5,0,64,6,1,21,12,10,8,58,9,54,10,4,4,3,3,24
339,2021-04-08,132.85,133.88,-1.03,4530000,164.0,162.97,1.03,5039400,113.27,114.49,-1.22,1001500,"33,469.89","33,503.57",-33.68,"304,040,000",35.96,35.96,0.0,18129400,49.67,49.5,0.17,10361300,173.39,176.27,-2.88,1702300,198608374.0,4492281.0,180709.0,36078.0,494,32,88,50,28,66,11,60,33,5,4,12,36,7,13,50,19,4,22,30,15,43,9,27,72,15,19.0,56.0,18.0,64.0,28.0,23.0,51.0,18.0,64.0,54.0,23.0,35.0,47.0,43.0,14.0,53.0,61.0,69.0,45.0,6.0,1.0,22.0,50.0,1,8,79,93,50,19,62,6,2,21,12,8,10,46,19,47,7,5,4,2,5,22
340,2021-04-09,133.51,140.92,-7.41,9918200,162.12,161.25,0.87,8418300,114.95,122.14,-7.19,4192600,"33,526.19","33,800.60",-274.41,"316,410,000",35.9,36.6,-0.7,31686700,50.15,49.94,0.21,7432200,174.6,179.74,-5.14,2142200,202918574.0,4310200.0,178215.0,36420.86,495,34,77,53,22,64,10,58,30,5,4,4,77,5,8,45,16,3,17,29,14,44,10,30,79,12,19.0,49.0,26.0,69.0,31.0,23.0,51.0,22.0,73.0,54.0,12.0,13.0,48.0,36.0,17.0,86.0,61.0,60.0,40.0,6.0,1.0,24.0,56.0,1,7,53,100,9,38,53,10,1,52,12,10,5,57,5,48,12,4,2,2,5,23
341,2021-04-12,142.37,139.4,2.97,6060200,161.09,161.64,-0.55,5022800,120.55,121.52,-0.97,1620200,"33,775.06","33,745.40",29.66,"327,370,000",36.48,36.97,-0.49,29944900,49.83,49.42,0.41,7890500,183.0,175.65,7.35,2034400,210203416.0,3009004.0,166506.0,37452.43,498,42,93,44,24,72,9,58,26,5,13,8,42,7,10,40,18,4,28,31,14,55,12,25,84,15,24.0,58.0,24.0,63.0,31.0,23.0,45.0,18.0,68.0,61.0,25.0,35.0,47.0,41.0,19.0,57.0,63.0,74.0,48.0,6.0,1.0,21.0,48.0,1,6,59,74,14,19,62,13,1,17,12,8,7,48,14,54,14,2,4,2,3,27
342,2021-04-13,146.8,149.71,-2.91,13729000,156.86,159.48,-2.62,18424100,125.0,129.64,-4.64,4187500,"33,721.16","33,677.27",43.89,"324,480,000",37.41,37.16,0.25,33967400,49.21,49.19,0.02,7733900,184.77,194.66,-9.89,6062800,213672200.0,3468784.0,179478.0,37699.14,499,49,90,38,29,72,11,58,30,7,9,16,39,6,11,58,17,4,28,32,13,57,11,28,73,16,21.0,60.0,17.0,60.0,40.0,23.0,41.0,19.0,67.0,64.0,27.0,36.0,49.0,42.0,24.0,63.0,61.0,75.0,51.0,6.0,1.0,22.0,47.0,1,6,59,99,23,97,61,8,2,22,12,9,7,71,19,43,15,10,4,2,3,23
343,2021-04-14,153.66,160.03,-6.37,15389800,157.83,159.92,-2.09,7718300,130.8,132.6,-1.8,3349400,"33,668.95","33,730.89",-61.94,"315,330,000",37.17,37.17,0.0,23842900,50.04,49.84,0.2,11863600,197.5,201.34,-3.84,4990600,217353158.0,3680958.0,177016.0,37946.43,500,34,89,44,25,67,11,63,30,5,13,8,48,5,13,49,18,4,28,29,18,56,9,30,72,16,22.0,61.0,15.0,63.0,50.0,25.0,41.0,17.0,67.0,64.0,23.0,43.0,47.0,35.0,23.0,63.0,60.0,72.0,44.0,5.0,1.0,21.0,47.0,1,6,36,74,37,0,62,10,4,9,13,8,11,71,19,55,8,8,6,2,3,27
344,2021-04-15,159.0,159.87,-0.87,10340400,160.72,160.39,0.33,7524600,130.0,140.72,-10.72,3705500,"33,788.53","34,035.99",-247.46,"319,680,000",37.26,37.6,-0.34,24945800,50.74,50.83,-0.09,13903000,202.11,202.09,0.02,2003900,221085221.0,3732063.0,172740.0,38123.0,501,38,86,44,27,69,9,60,29,6,0,0,60,6,12,59,17,3,28,29,13,53,10,29,78,15,18.0,76.0,20.0,66.0,38.0,25.0,42.0,21.0,66.0,58.0,22.0,20.0,47.0,37.0,30.0,61.0,60.0,70.0,45.0,5.0,1.0,22.0,50.0,1,7,37,70,28,0,61,10,2,26,13,9,5,63,14,49,14,6,4,2,3,42
345,2021-04-16,158.68,170.81,-12.13,19044900,161.34,162.24,-0.9,9049400,141.49,151.54,-10.05,4624300,"34,058.16","34,200.67",-142.51,"343,760,000",37.87,38.57,-0.7,52829500,50.8,50.74,0.06,22166200,201.71,227.35,-25.64,4511000,224674689.0,3589468.0,180432.0,38344.86,502,38,82,32,23,63,9,58,29,5,5,4,46,9,8,40,18,3,11,27,14,56,8,24,73,13,18.0,46.0,26.0,75.0,74.0,26.0,47.0,26.0,72.0,55.0,12.0,17.0,50.0,35.0,26.0,84.0,56.0,61.0,38.0,5.0,1.0,25.0,56.0,1,7,38,61,14,19,55,11,5,26,13,8,3,56,10,56,15,6,3,2,3,27
346,2021-04-19,166.61,161.91,4.7,10006600,162.5,162.69,-0.19,8353500,146.97,149.48,-2.51,3426400,"34,182.38","34,077.63",104.75,"312,540,000",38.6,38.93,-0.33,30905100,51.64,51.63,0.01,16120700,220.0,221.5,-1.5,3143800,230728416.0,2571077.0,165302.0,38950.71,505,38,92,34,24,71,10,59,28,4,9,12,57,9,9,46,38,3,28,32,13,53,11,28,69,14,19.0,74.0,22.0,59.0,56.0,25.0,42.0,18.0,69.0,61.0,24.0,30.0,47.0,34.0,21.0,56.0,64.0,72.0,50.0,5.0,1.0,21.0,48.0,1,6,36,47,18,0,65,6,1,21,15,10,3,50,9,42,13,9,1,2,2,29
347,2021-04-20,160.32,156.78,3.54,7154400,161.0,166.48,-5.48,14050700,145.47,156.18,-10.71,3219500,"34,034.18","33,821.30",212.88,"350,960,000",38.75,39.03,-0.28,26459400,52.09,52.27,-0.18,13942400,217.11,208.15,8.96,2666400,233945808.0,3217392.0,170437.0,39099.0,506,41,90,37,22,69,11,56,29,5,4,4,41,5,9,71,25,3,39,33,15,54,12,29,75,15,18.0,46.0,29.0,60.0,46.0,24.0,40.0,20.0,69.0,61.0,24.0,26.0,46.0,40.0,19.0,63.0,63.0,79.0,45.0,4.0,1.0,20.0,47.0,1,6,23,54,27,38,61,6,3,13,15,7,8,42,19,46,12,2,2,2,3,30
348,2021-04-21,158.6,169.5,-10.9,11352700,166.37,166.59,-0.22,6333200,154.84,161.8,-6.96,2416900,"33,808.30","34,137.31",-329.01,"290,300,000",39.14,39.53,-0.39,29365000,52.92,53.11,-0.19,11431700,204.77,212.83,-8.06,2450600,237403483.0,3457675.0,168365.0,39180.43,507,32,92,44,26,68,9,63,28,5,0,4,57,6,6,56,21,3,45,31,17,61,9,27,71,15,19.0,55.0,27.0,62.0,55.0,26.0,41.0,18.0,70.0,64.0,29.0,36.0,46.0,38.0,19.0,69.0,63.0,76.0,52.0,5.0,1.0,22.0,51.0,1,6,32,56,5,19,67,10,2,17,13,5,2,44,5,54,12,10,3,2,2,34
