date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom
2021-12-30,44.0,72.0,48.0,30.0,45.0,33.0,60.0,60.0,33.0,10.0,9.0,26.0,12.0,10.0,41.0,22.0,19.0,19.0,33.0,17.0,67.0,2.0,24.0,76.0,6.0
2021-12-31,30.0,65.0,34.0,32.0,41.0,36.0,50.0,56.0,27.0,15.0,17.0,23.0,9.0,6.0,46.0,19.0,15.0,0.0,33.0,10.0,61.0,1.0,20.0,69.0,5.0
2022-01-01,32.0,63.0,47.0,28.0,40.0,33.0,49.0,51.0,25.0,5.0,5.0,24.0,11.0,7.0,43.0,28.0,12.0,7.0,42.0,11.0,47.0,2.0,21.0,66.0,5.0
2022-01-02,29.0,72.0,36.0,35.0,46.0,44.0,84.0,54.0,24.0,0.0,9.0,17.0,8.0,4.0,34.0,30.0,16.0,32.0,36.0,12.0,70.0,2.0,25.0,78.0,5.0
2022-01-03,32.0,80.0,44.0,27.0,51.0,36.0,57.0,54.0,30.0,10.0,4.0,36.0,13.0,9.0,43.0,26.0,18.0,55.0,28.0,18.0,55.0,3.0,24.0,64.0,9.0
2022-01-04,43.0,84.0,41.0,21.0,59.0,34.0,64.0,60.0,33.0,5.0,9.0,43.0,10.0,10.0,43.0,25.0,16.0,50.0,28.0,25.0,53.0,4.0,26.0,67.0,11.0
2022-01-05,25.0,82.0,33.0,21.0,56.0,30.0,62.0,57.0,35.0,5.0,17.0,45.0,12.0,11.0,49.0,22.0,16.0,60.0,29.0,22.0,59.0,5.0,28.0,74.0,12.0
2022-01-06,40.0,85.0,81.0,26.0,58.0,31.0,55.0,55.0,29.0,10.0,8.0,45.0,11.0,7.0,45.0,21.0,15.0,25.0,31.0,25.0,60.0,3.0,25.0,75.0,12.0
2022-01-07,31.0,76.0,28.0,24.0,55.0,29.0,62.0,53.0,26.0,5.0,9.0,43.0,17.0,11.0,40.0,20.0,13.0,56.0,33.0,19.0,48.0,4.0,23.0,65.0,11.0
2022-01-08,27.0,71.0,67.0,37.0,49.0,30.0,65.0,53.0,24.0,11.0,9.0,32.0,13.0,4.0,53.0,22.0,13.0,27.0,32.0,15.0,59.0,2.0,24.0,68.0,7.0
2022-01-09,39.0,74.0,47.0,34.0,50.0,30.0,87.0,52.0,23.0,10.0,5.0,14.0,10.0,6.0,44.0,26.0,12.0,33.0,34.0,13.0,56.0,2.0,24.0,70.0,7.0
2022-01-10,29.0,79.0,52.0,26.0,56.0,26.0,59.0,49.0,21.0,19.0,8.0,34.0,12.0,8.0,40.0,20.0,13.0,41.0,28.0,17.0,45.0,4.0,23.0,61.0,11.0
2022-01-11,29.0,80.0,30.0,21.0,59.0,27.0,70.0,53.0,24.0,5.0,17.0,45.0,13.0,16.0,52.0,22.0,12.0,31.0,28.0,19.0,55.0,4.0,24.0,68.0,13.0
2022-01-12,39.0,84.0,44.0,27.0,58.0,27.0,72.0,53.0,21.0,14.0,8.0,42.0,15.0,13.0,62.0,20.0,11.0,49.0,30.0,24.0,47.0,5.0,26.0,70.0,13.0
2022-01-13,34.0,83.0,42.0,25.0,61.0,27.0,64.0,49.0,20.0,0.0,4.0,47.0,23.0,15.0,57.0,17.0,11.0,25.0,29.0,21.0,60.0,4.0,28.0,66.0,13.0
2022-01-14,38.0,80.0,52.0,23.0,57.0,27.0,60.0,49.0,16.0,5.0,4.0,26.0,9.0,14.0,46.0,19.0,10.0,31.0,28.0,19.0,40.0,4.0,26.0,70.0,11.0
2022-01-15,28.0,71.0,37.0,25.0,48.0,25.0,64.0,45.0,17.0,5.0,14.0,21.0,16.0,20.0,40.0,22.0,8.0,13.0,30.0,12.0,46.0,2.0,24.0,75.0,7.0
2022-01-16,32.0,66.0,40.0,33.0,48.0,25.0,77.0,46.0,16.0,11.0,5.0,35.0,14.0,11.0,47.0,21.0,7.0,7.0,38.0,10.0,48.0,2.0,24.0,61.0,7.0
2022-01-17,34.0,75.0,38.0,32.0,51.0,25.0,66.0,45.0,16.0,5.0,9.0,33.0,12.0,6.0,57.0,22.0,9.0,25.0,29.0,15.0,60.0,3.0,25.0,65.0,8.0
2022-01-18,39.0,79.0,50.0,21.0,57.0,25.0,69.0,47.0,18.0,10.0,4.0,42.0,9.0,7.0,56.0,21.0,9.0,18.0,28.0,20.0,52.0,4.0,24.0,71.0,13.0
2022-01-19,41.0,85.0,63.0,24.0,63.0,23.0,63.0,45.0,15.0,10.0,8.0,41.0,18.0,8.0,46.0,21.0,8.0,24.0,29.0,20.0,45.0,4.0,24.0,68.0,13.0
2022-01-20,39.0,82.0,42.0,22.0,67.0,21.0,60.0,41.0,17.0,5.0,4.0,43.0,26.0,8.0,41.0,44.0,7.0,23.0,28.0,21.0,56.0,6.0,25.0,72.0,13.0
2022-01-21,27.0,75.0,39.0,22.0,59.0,18.0,65.0,37.0,13.0,0.0,4.0,37.0,21.0,8.0,47.0,51.0,7.0,25.0,28.0,15.0,52.0,3.0,27.0,69.0,11.0
2022-01-22,32.0,75.0,35.0,32.0,52.0,24.0,67.0,38.0,12.0,6.0,5.0,30.0,18.0,6.0,64.0,32.0,6.0,21.0,33.0,11.0,54.0,2.0,25.0,66.0,7.0
2022-01-23,29.0,71.0,42.0,27.0,49.0,20.0,93.0,37.0,11.0,0.0,5.0,22.0,13.0,6.0,48.0,27.0,6.0,7.0,33.0,10.0,55.0,2.0,24.0,67.0,7.0
2022-01-24,40.0,85.0,36.0,21.0,65.0,18.0,67.0,37.0,11.0,10.0,13.0,86.0,12.0,8.0,51.0,33.0,6.0,42.0,33.0,19.0,41.0,4.0,25.0,61.0,12.0
2022-01-25,41.0,90.0,35.0,22.0,73.0,16.0,74.0,37.0,13.0,5.0,4.0,58.0,30.0,9.0,71.0,28.0,6.0,23.0,30.0,17.0,54.0,4.0,31.0,69.0,12.0
2022-01-26,31.0,87.0,57.0,31.0,67.0,20.0,72.0,36.0,11.0,10.0,4.0,71.0,15.0,7.0,56.0,22.0,5.0,67.0,28.0,20.0,62.0,5.0,28.0,81.0,13.0
2022-01-27,44.0,88.0,32.0,22.0,68.0,15.0,73.0,35.0,10.0,5.0,9.0,48.0,10.0,10.0,53.0,21.0,5.0,32.0,31.0,18.0,50.0,4.0,28.0,75.0,13.0
2022-01-28,43.0,76.0,40.0,26.0,59.0,18.0,63.0,31.0,8.0,10.0,14.0,38.0,11.0,8.0,69.0,19.0,4.0,46.0,30.0,17.0,57.0,4.0,25.0,74.0,11.0
2022-01-29,30.0,73.0,46.0,27.0,46.0,12.0,76.0,29.0,9.0,6.0,0.0,19.0,13.0,8.0,47.0,29.0,4.0,21.0,32.0,13.0,48.0,2.0,24.0,73.0,7.0
2022-01-30,39.0,75.0,100.0,35.0,52.0,14.0,81.0,38.0,9.0,6.0,10.0,37.0,10.0,7.0,49.0,21.0,4.0,0.0,33.0,7.0,61.0,2.0,25.0,71.0,7.0
2022-01-31,42.0,90.0,45.0,25.0,72.0,14.0,71.0,38.0,9.0,10.0,9.0,56.0,15.0,8.0,42.0,19.0,4.0,19.0,26.0,16.0,48.0,3.0,29.0,73.0,11.0
2022-02-01,43.0,88.0,17.0,23.0,70.0,14.0,80.0,32.0,8.0,0.0,9.0,43.0,18.0,8.0,44.0,20.0,4.0,32.0,28.0,17.0,40.0,4.0,31.0,72.0,12.0
2022-02-02,37.0,87.0,31.0,27.0,68.0,14.0,63.0,28.0,9.0,5.0,9.0,30.0,14.0,8.0,49.0,17.0,4.0,44.0,27.0,16.0,45.0,3.0,29.0,68.0,13.0
2022-02-03,42.0,83.0,28.0,30.0,75.0,15.0,59.0,26.0,9.0,10.0,4.0,56.0,16.0,9.0,46.0,15.0,3.0,31.0,30.0,18.0,35.0,4.0,27.0,68.0,13.0
2022-02-04,30.0,80.0,42.0,24.0,63.0,12.0,61.0,26.0,7.0,10.0,4.0,61.0,21.0,8.0,45.0,20.0,3.0,38.0,30.0,13.0,52.0,4.0,24.0,65.0,11.0
2022-02-05,38.0,75.0,39.0,36.0,57.0,11.0,72.0,26.0,7.0,6.0,0.0,64.0,20.0,6.0,42.0,25.0,3.0,14.0,35.0,11.0,64.0,2.0,27.0,69.0,7.0
2022-02-06,34.0,76.0,51.0,32.0,56.0,14.0,86.0,28.0,6.0,11.0,5.0,15.0,23.0,4.0,53.0,22.0,3.0,7.0,36.0,10.0,74.0,4.0,23.0,70.0,6.0
2022-02-07,39.0,92.0,32.0,23.0,73.0,12.0,67.0,26.0,7.0,5.0,0.0,44.0,45.0,6.0,86.0,29.0,3.0,32.0,28.0,18.0,42.0,4.0,28.0,68.0,11.0
2022-02-08,39.0,96.0,25.0,32.0,74.0,12.0,70.0,28.0,7.0,5.0,9.0,71.0,80.0,9.0,42.0,60.0,3.0,38.0,29.0,17.0,41.0,3.0,31.0,93.0,12.0
2022-02-09,44.0,88.0,41.0,23.0,68.0,13.0,62.0,26.0,8.0,5.0,0.0,43.0,100.0,6.0,66.0,47.0,3.0,37.0,25.0,19.0,46.0,3.0,31.0,88.0,12.0
2022-02-10,40.0,86.0,38.0,27.0,68.0,13.0,72.0,26.0,7.0,0.0,9.0,43.0,83.0,8.0,59.0,27.0,3.0,44.0,29.0,17.0,45.0,4.0,31.0,74.0,11.0
2022-02-11,46.0,86.0,47.0,27.0,60.0,11.0,70.0,26.0,7.0,0.0,9.0,62.0,61.0,7.0,53.0,19.0,2.0,26.0,30.0,15.0,64.0,3.0,29.0,74.0,11.0
2022-02-12,33.0,76.0,28.0,29.0,48.0,12.0,68.0,27.0,7.0,6.0,5.0,19.0,49.0,6.0,33.0,19.0,2.0,50.0,32.0,8.0,71.0,2.0,26.0,83.0,7.0
2022-02-13,39.0,73.0,27.0,29.0,50.0,11.0,82.0,27.0,7.0,0.0,10.0,41.0,42.0,6.0,61.0,18.0,2.0,21.0,35.0,7.0,50.0,1.0,25.0,74.0,6.0
2022-02-14,30.0,80.0,27.0,25.0,56.0,10.0,56.0,24.0,7.0,10.0,4.0,46.0,65.0,6.0,73.0,15.0,2.0,12.0,26.0,13.0,43.0,2.0,25.0,61.0,9.0
2022-02-15,41.0,91.0,25.0,22.0,72.0,14.0,71.0,24.0,10.0,5.0,0.0,42.0,63.0,8.0,74.0,17.0,2.0,53.0,26.0,17.0,56.0,4.0,27.0,74.0,12.0
